Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Filename,Internal ID,Unique Entry ID,Purchasable
geometric-print pants,Orange,False,1040,260,Orange,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; comfy; vacation,False,BottomsTexPantsNormalChimayo4,9192,6ihFndRxfynQpC5oe,True
gingham picnic skirt,Red,False,880,220,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexSkirtAlineGingham0,3319,n3xXsiZ8hEZRPWYMm,True
gingham picnic skirt,Green,False,880,220,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexSkirtAlineGingham1,12192,F4gsJR6jMnfM3Eqo8,True
gingham picnic skirt,Blue,False,880,220,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexSkirtAlineGingham2,12193,oKFbmrtXNgtiTFwvn,True
gingham picnic skirt,Gray,False,880,220,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexSkirtAlineGingham3,12194,358kKFuPBqMSY6upv,True
gingham picnic skirt,Orange,False,880,220,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexSkirtAlineGingham4,12195,CXMT6SazYkYDRCGAB,True
gingham picnic skirt,Pink,False,880,220,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexSkirtAlineGingham5,12196,nXgpyJEQxqSW9uW4r,True
gingham picnic skirt,Purple,False,880,220,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexSkirtAlineGingham6,12197,uX8Ar954vSF79YCuX,True
gingham picnic skirt,Light blue,False,880,220,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexSkirtAlineGingham7,12198,TybzRCu8gofwRzgXP,True
gobelin shorts,Beige,False,840,210,Beige,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; vacation,False,BottomsTexPantsHalfGobelins0,5734,ZpbzaPwWnQwfA3DME,True
gobelin shorts,Black,False,840,210,Black,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; vacation,False,BottomsTexPantsHalfGobelins1,8923,it5MgrQ7YEK2K7apb,True
grass skirt,Brown,True,,140,Beige,Beige,1x1,Crafting,,All Year,False,1.0.0,Active,outdoorsy; vacation,False,BottomsTexSkirtBoxGrass0,4333,F3GSr8B7zuThrFq5p,False
green grass skirt,Green,True,,140,Green,Green,1x1,Crafting,,All Year,False,1.0.0,Active,outdoorsy; vacation,False,BottomsTexSkirtBoxGrass1,8907,yNBwCvymEC4CDMdKq,False
hickory-stripe pants,Blue,False,1560,390,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; outdoorsy; sporty,False,BottomsTexPantsWideHickory0,4254,ad3vra7ZNB3DaC6mo,True
hickory-stripe pants,Light blue,False,1560,390,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; outdoorsy; sporty,False,BottomsTexPantsWideHickory1,9537,tHRqJdZkTHZxiPHjg,True
jogging shorts,Pink,False,700,175,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,outdoorsy; comfy; sporty,False,BottomsTexPantsHotRunning0,4195,CTx32u5FGCu5aZZuP,True
jogging shorts,Light blue,False,700,175,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; comfy; sporty,False,BottomsTexPantsHotRunning1,8854,cAFpLCjoHafHZtejk,True
jogging shorts,Lime,False,700,175,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; comfy; sporty,False,BottomsTexPantsHotRunning2,8855,CnPTgw8SjtrhsPJ2F,True
jogging shorts,Red,False,700,175,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; comfy; sporty,False,BottomsTexPantsHotRunning3,8856,Jn33wdEruRdfj87pA,True
jogging shorts,Blue,False,700,175,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; comfy; sporty,False,BottomsTexPantsHotRunning4,8857,RJuwnKm9EY6HofbGE,True
jogging shorts,Black,False,700,175,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; comfy; sporty,False,BottomsTexPantsHotRunning5,8858,KcpYzXuWQAiDEsvaf,True
jogging shorts,Purple,False,700,175,Purple,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; comfy; sporty,False,BottomsTexPantsHotRunning6,8859,Wv5cT3YE7xbjKCTR9,True
jogging shorts,Orange,False,700,175,Orange,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; comfy; sporty,False,BottomsTexPantsHotRunning7,8860,BQNxxPe7PG7huwxS9,True
kilt,Red,False,1000,250,Red,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal; work,False,BottomsTexSkirtAlineKilt0,3337,8BGPGtvekJsqBcLiQ,True
kilt,Black,False,1000,250,Black,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal; work,False,BottomsTexSkirtAlineKilt1,9239,BpTEQtbEi68wMeaL9,True
kilt,Navy blue,False,1000,250,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal; work,False,BottomsTexSkirtAlineKilt2,9240,swhKFsdKc9E5g5bkS,True
kilt,Green,False,1000,250,Green,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal; work,False,BottomsTexSkirtAlineKilt3,9241,ZTaoikkNirDS3dxEF,True
knit pants,Gray,False,910,227,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Simple,everyday; comfy,False,BottomsTexPantsNormalKnit0,5707,z6pi693sEwe2AxrAy,True
knit pants,Brown,False,910,227,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; comfy,False,BottomsTexPantsNormalKnit1,9258,EJAfqqEGESkh2oyzo,True
knit pants,Light blue,False,910,227,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; comfy,False,BottomsTexPantsNormalKnit2,9259,xWXnRrYrrjneP9bHB,True
knit pants,Red,False,910,227,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; comfy,False,BottomsTexPantsNormalKnit3,9260,PJLeRXCxuP6DJKqAY,True
knit skirt,Brown,False,910,227,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; comfy,False,BottomsTexSkirtBoxAran0,5414,F7Xac2bbWiCJCZ2C4,True
knit skirt,Light blue,False,910,227,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; comfy,False,BottomsTexSkirtBoxAran1,11344,whbwsoMENpvy8qHZj,True
knit skirt,Pink,False,910,227,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; comfy,False,BottomsTexSkirtBoxAran2,11345,LXBhPXRpPKmaRCdNN,True
knit skirt,Mustard,False,910,227,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; comfy,False,BottomsTexSkirtBoxAran3,11346,DFx48KndN2WNz75Rm,True
kung-fu pants,Navy blue,False,1680,420,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; sporty,False,BottomsTexPantsWideKungfu0,4331,xT2tRs9QEz8Abq35H,True
kung-fu pants,White,False,1680,420,White,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; sporty,False,BottomsTexPantsWideKungfu1,11391,gLeocYifHqdNsHEG6,True
kung-fu pants,Light blue,False,1680,420,Light blue,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; sporty,False,BottomsTexPantsWideKungfu2,11392,t5mvyqPadXRFwiNZg,True
kung-fu pants,Yellow,False,1680,420,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Simple,everyday; sporty,False,BottomsTexPantsWideKungfu3,11393,Yk52zcJ7rDsEWzMhP,True
kung-fu pants,Green,False,1680,420,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; sporty,False,BottomsTexPantsWideKungfu4,11394,EB9gbDn9bhM8TwxWo,True
Labelle shorts,Twilight,False,2540,635,Purple,White,1x1,Labelle,,All Year,False,1.0.0,Cool,formal; party; theatrical,False,BottomsTexPantsHalfKate0,9878,kzZZteHnKLToihQCK,True
Labelle shorts,Midnight,False,2540,635,Black,White,1x1,Labelle,,All Year,False,1.0.0,Cool,formal; party; theatrical,False,BottomsTexPantsHalfKate1,11736,qB4Kcq5nuibyXhCy2,True
Labelle shorts,Passion,False,2540,635,Red,White,1x1,Labelle,,All Year,False,1.0.0,Cool,formal; party; theatrical,False,BottomsTexPantsHalfKate2,11737,uKD3aWEBQBMHcKTT5,True
Labelle shorts,Ocean,False,2540,635,Blue,White,1x1,Labelle,,All Year,False,1.0.0,Cool,formal; party; theatrical,False,BottomsTexPantsHalfKate3,11738,nLHaHhD5MzAuWBxLS,True
Labelle shorts,Sunset,False,2540,635,Orange,White,1x1,Labelle,,All Year,False,1.0.0,Cool,formal; party; theatrical,False,BottomsTexPantsHalfKate4,11739,KohDta8WbSDqCTNTk,True
Labelle shorts,Love,False,2540,635,Pink,White,1x1,Labelle,,All Year,False,1.0.0,Cool,formal; party; theatrical,False,BottomsTexPantsHalfKate5,11740,6addiE89fJ9f3sn5D,True
Labelle skirt,Twilight,False,3100,775,Purple,Purple,1x1,Labelle,,All Year,False,1.0.0,Elegant,formal; party; theatrical,False,BottomsTexSkirtLongKate0,9879,6L6Xvpy9pNWg5Z3es,True
Labelle skirt,Midnight,False,3100,775,Black,Black,1x1,Labelle,,All Year,False,1.0.0,Elegant,formal; party; theatrical,False,BottomsTexSkirtLongKate1,11741,SeLCtytEtbRpQQgYx,True
Labelle skirt,Passion,False,3100,775,Red,Red,1x1,Labelle,,All Year,False,1.0.0,Elegant,formal; party; theatrical,False,BottomsTexSkirtLongKate2,11742,42axJbXMpeDW8dvfp,True
Labelle skirt,Ocean,False,3100,775,Blue,Blue,1x1,Labelle,,All Year,False,1.0.0,Elegant,formal; party; theatrical,False,BottomsTexSkirtLongKate3,11743,QHA6ZsTDp6CuEWrwJ,True
Labelle skirt,Sunset,False,3100,775,Yellow,Yellow,1x1,Labelle,,All Year,False,1.0.0,Elegant,formal; party; theatrical,False,BottomsTexSkirtLongKate4,11744,6AKz7auzD3F9xDbRr,True
Labelle skirt,Love,False,3100,775,Pink,Pink,1x1,Labelle,,All Year,False,1.0.0,Elegant,formal; party; theatrical,False,BottomsTexSkirtLongKate5,11745,xZmwSCw7o2dfPYctq,True
lace shorts,White,False,840,210,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Cute,everyday; fairy tale; vacation,False,BottomsTexPantsHotLace0,4517,AX53u7EzMvfP7wrqi,True
lace shorts,Black,False,840,210,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; vacation,False,BottomsTexPantsHotLace1,8911,B4f5JxYbauFsp9pmH,True
lace shorts,Green,False,840,210,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; vacation,False,BottomsTexPantsHotLace2,8912,P5ikAFxnDHtHkWBZf,True
lace shorts,Pink,False,840,210,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; vacation,False,BottomsTexPantsHotLace3,8913,WNCDCvth9vPAX2ZNW,True
lace shorts,Blue,False,840,210,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; vacation,False,BottomsTexPantsHotLace4,8914,MYorobK3bYTgM8Csn,True
lace skirt,White,False,920,230,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; vacation,False,BottomsTexSkirtAlineLace0,3384,W9HRSi2Ksj7ZphxoY,True
lace skirt,Pink,False,920,230,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; vacation,False,BottomsTexSkirtAlineLace1,8904,S44D7w7Y8SR68EoqG,True
lace skirt,Green,False,920,230,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; vacation,False,BottomsTexSkirtAlineLace2,8905,HyuDmjiBppBZyRq8r,True
lace skirt,Beige,False,920,230,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; vacation,False,BottomsTexSkirtAlineLace3,8906,SR9z43HqSzCyD3Zuo,True
lemon skirt,Light blue,False,880,220,Light blue,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Elegant,everyday; comfy; vacation,False,BottomsTexSkirtLongLemon0,5874,9atjQqucTpgA2pFte,True
lemon skirt,White,False,880,220,White,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Elegant,everyday; comfy; vacation,False,BottomsTexSkirtLongLemon1,8753,MPGFwwDJAjWLFXuq8,True
lemon skirt,Black,False,880,220,Black,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Elegant,everyday; comfy; vacation,False,BottomsTexSkirtLongLemon2,8754,aLgBffim3HfTs7nGq,True
leopard miniskirt,Brown,False,1820,455,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,everyday,False,BottomsTexSkirtBoxLeopard0,4373,WoNf9psGq2LCY3Cqx,True
leopard miniskirt,Gray,False,1820,455,Gray,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,everyday,False,BottomsTexSkirtBoxLeopard1,10197,tAZk7z6WCeXGCWqke,True
leopard miniskirt,Blue,False,1820,455,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,everyday,False,BottomsTexSkirtBoxLeopard2,10198,vHLiK3GrTnaqwAWzD,True
leopard miniskirt,Lime,False,1820,455,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,everyday,False,BottomsTexSkirtBoxLeopard3,10199,HfWYSCxn6psda7Fjc,True
leopard miniskirt,Purple,False,1820,455,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,everyday,False,BottomsTexSkirtBoxLeopard4,10200,nbZd8jQEsyvXwS7w7,True
leopard miniskirt,Pink,False,1820,455,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,everyday,False,BottomsTexSkirtBoxLeopard5,10201,2jJ3W7oBwpkSKicak,True
long chino skirt,Beige,False,1560,390,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,False,BottomsTexSkirtLongChino0,4257,cdSNMNyTvCycMhuNF,True
long chino skirt,Brown,False,1560,390,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,False,BottomsTexSkirtLongChino1,11141,vpATwf6eMvgw4v83c,True
long chino skirt,Navy blue,False,1560,390,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,False,BottomsTexSkirtLongChino2,11142,fcN5bye89Y5qtF58r,True
long chino skirt,Avocado,False,1560,390,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,False,BottomsTexSkirtLongChino3,11143,fB8CtjDLoPvBdSN59,True
long chino skirt,Gray,False,1560,390,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,False,BottomsTexSkirtLongChino4,11144,fp8R3aEpYBh62bkjj,True
long denim skirt,Blue,False,1560,390,Blue,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexSkirtLongDenim0,5708,k5H7RaCmv9cXMz9YA,True
long denim skirt,Light blue,False,1560,390,Light blue,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexSkirtLongDenim1,11445,FecB3dJvM7HnHxnpp,True
long denim skirt,Navy blue,False,1560,390,Blue,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexSkirtLongDenim2,11446,Q2NunYCa8ga9CZTx9,True
long denim skirt,Black,False,1560,390,Black,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexSkirtLongDenim3,11447,dW7XsDmjjhzaZYs4C,True
long denim skirt,White,False,1560,390,White,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexSkirtLongDenim4,11448,rJMPgTcd3wnhp5RR5,True
long plaid skirt,Red,False,1450,362,Red,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,False,BottomsTexSkirtLongCheck0,4374,tcAF2nzwed7veqHCf,True
long plaid skirt,Green,False,1450,362,Green,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,False,BottomsTexSkirtLongCheck1,8714,sD4KPiQQaZdJqrZ72,True
long plaid skirt,Blue,False,1450,362,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,False,BottomsTexSkirtLongCheck2,8715,EPcY88EucvpArMM3R,True
long plaid skirt,Beige,False,1450,362,Orange,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; comfy,False,BottomsTexSkirtLongCheck3,8716,DifYjZ3fynwdRqymF,True
long pleated skirt,Ruby red,False,1560,390,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday,False,BottomsTexSkirtLongPleats0,4222,6jNhukbRYHAqtu5Hj,True
long pleated skirt,White,False,1560,390,White,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Simple,everyday,False,BottomsTexSkirtLongPleats1,8703,5WYCRFHmPbR2haY4a,True
long pleated skirt,Yellow,False,1560,390,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday,False,BottomsTexSkirtLongPleats2,8704,7MSYPu2thg7mm6AfS,True
long pleated skirt,Cyan,False,1560,390,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday,False,BottomsTexSkirtLongPleats3,8705,25KnhcDGdmzN9ACCx,True
long pleated skirt,Gray,False,1560,390,Gray,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday,False,BottomsTexSkirtLongPleats4,8706,yDt6N9sLYp2uw7QHY,True
long polka skirt,Black,False,1300,325,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; vacation,False,BottomsTexSkirtLongDot0,4252,FSYwLYbg9L5oBw3YB,True
long polka skirt,Red,False,1300,325,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; vacation,False,BottomsTexSkirtLongDot1,8707,CRnAjF3bQ57nQi8v3,True
long polka skirt,Blue,False,1300,325,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; vacation,False,BottomsTexSkirtLongDot2,8708,65RdE5YqrrBcxtnpy,True
long polka skirt,Green,False,1300,325,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; vacation,False,BottomsTexSkirtLongDot3,8709,9CP9MMQqpvG5cieYh,True
long polka skirt,Orange,False,1300,325,Orange,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; vacation,False,BottomsTexSkirtLongDot4,8710,KiRJyej38jwQK5Ayp,True
long polka skirt,Yellow,False,1300,325,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; vacation,False,BottomsTexSkirtLongDot5,8711,mQ4e9xpyBNoTs8xH6,True
long polka skirt,Pink,False,1300,325,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; vacation,False,BottomsTexSkirtLongDot6,8712,mF6a4SRs3hSkSqCp3,True
long polka skirt,Light blue,False,1300,325,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; vacation,False,BottomsTexSkirtLongDot7,8713,jfPERKFf5GWQZfGaz,True
long sailor skirt,Navy blue,False,1560,390,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal,False,BottomsTexSkirtLongSailor0,6016,X83drivyAr84upLBr,True
long sailor skirt,Orange,False,1560,390,Orange,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal,False,BottomsTexSkirtLongSailor1,11642,c8MehxQwwwMZCbE2B,True
long sailor skirt,Light blue,False,1560,390,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal,False,BottomsTexSkirtLongSailor2,11643,aNNvE2GoT4eBA7xdY,True
long sailor skirt,Green,False,1560,390,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal,False,BottomsTexSkirtLongSailor3,11644,D9xKxgbGsvKPoNuB7,True
long sailor skirt,Brown,False,1560,390,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal,False,BottomsTexSkirtLongSailor4,11645,358aZdBvabmSYLT9s,True
long sailor skirt,Purple,False,1560,390,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal,False,BottomsTexSkirtLongSailor5,11646,DHZhEznTXwHSN3Skc,True
long sailor skirt,Red,False,1560,390,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal,False,BottomsTexSkirtLongSailor6,11647,CD2sRswRDy4pZdFJB,True
long sailor skirt,Pink,False,1560,390,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal,False,BottomsTexSkirtLongSailor7,11648,ukofZGnGSqn6hBPPm,True
long sweatskirt,Navy blue,False,1000,250,Blue,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday; comfy,False,BottomsTexSkirtLongSweat0,5417,NSB3n8kiT27zXnbiq,True
long sweatskirt,Gray,False,1000,250,Gray,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday; comfy,False,BottomsTexSkirtLongSweat1,8724,f9Wt3Akph7spJoKS2,True
long sweatskirt,Green,False,1000,250,Green,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday; comfy,False,BottomsTexSkirtLongSweat2,8725,xxyPoAMNBfLFHAJqL,True
long sweatskirt,Purple,False,1000,250,Purple,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday; comfy,False,BottomsTexSkirtLongSweat3,8726,AuYqoDaF5L3WyXxiC,True
muay-thai shorts,Blue,False,980,245,Blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,comfy; sporty,False,BottomsTexPantsHotThai0,4522,9263kuAdDrHbrgbSb,True
muay-thai shorts,Red,False,980,245,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,comfy; sporty,False,BottomsTexPantsHotThai1,11947,Tr9kMKPnQwHKYLchp,True
muay-thai shorts,Green,False,980,245,Green,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,comfy; sporty,False,BottomsTexPantsHotThai2,11948,LHicMMvB8KD6bwnoH,True
muay-thai shorts,Purple,False,980,245,Purple,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,comfy; sporty,False,BottomsTexPantsHotThai3,11949,ybd8sH8iegsSxqzsR,True
multicolor shorts,Green,False,1100,275,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday; outdoorsy; vacation,False,BottomsTexPantsHalfMulticolor0,4371,FPSibGapXftYYcJGa,True
multicolor shorts,Red,False,1100,275,Red,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday; outdoorsy; vacation,False,BottomsTexPantsHalfMulticolor1,9089,A5stfNp2Xw4JY4RHQ,True
multicolor shorts,Blue,False,1100,275,Blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,everyday; outdoorsy; vacation,False,BottomsTexPantsHalfMulticolor2,9090,wpZwK6RNivMrsLF7T,True
