Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Filename,Internal ID,Unique Entry ID,Purchasable
simple parka,Black,False,1060,265,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy; sporty,True,TopsTexTopOuterLParka7,7975,4BfFabwNEehBJNfbA,True
simple-dots tee,Yellow,False,640,160,Yellow,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,everyday; comfy,True,TopsTexTopTshirtsHSimpledot0,8203,wfkSZGXdfPYHvevPY,True
simple-dots tee,Light blue,False,640,160,Light blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,everyday; comfy,True,TopsTexTopTshirtsHSimpledot1,9498,WTvb4yXfbSMxwG3wL,True
simple-dots tee,Red,False,640,160,Red,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,everyday; comfy,True,TopsTexTopTshirtsHSimpledot2,9499,R9xN2MNz6Fd4ZTfwW,True
simple-dots tee,Green,False,640,160,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,everyday; comfy,True,TopsTexTopTshirtsHSimpledot3,9500,RHmNkFfrnxA8sH7RJ,True
simple-dots tee,Black,False,640,160,Black,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,everyday; comfy,True,TopsTexTopTshirtsHSimpledot4,9501,qpapForjjCdhiRYvP,True
six-ball tee,,False,560,140,Green,White,1x1,,Nook Shopping Catalog,,All Year,False,1.0.0,Active,everyday; comfy,True,TopsTexTopTshirtsHNumberball6,3323,9i3mJdoTbjxzEB9kD,True
skiwear,Blue,False,1680,420,Blue,Green,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Active,outdoorsy; sporty,True,TopsTexTopYshirtsLSki0,4448,g4fvcWho3ZH93Wwok,True
skiwear,Light blue,False,1680,420,Light blue,Orange,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Active,outdoorsy; sporty,True,TopsTexTopYshirtsLSki1,7600,YvQEGjnp4z2iHKeiw,True
skiwear,Purple,False,1680,420,Purple,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Active,outdoorsy; sporty,True,TopsTexTopYshirtsLSki2,7601,6oC2ucsh444i4ycMS,True
skiwear,Green,False,1680,420,Green,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Active,outdoorsy; sporty,True,TopsTexTopYshirtsLSki3,7602,szzdeXrah4xGE9wQm,True
skiwear,Red,False,1680,420,Red,Light blue,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Active,outdoorsy; sporty,True,TopsTexTopYshirtsLSki4,7603,yAk54FYcv96Pp4qAp,True
skiwear,Ruby red,False,1680,420,Pink,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,True,1.0.0,Active,outdoorsy; sporty,True,TopsTexTopYshirtsLSki5,7604,CqMMuzTkgTYx7Wqcb,True
skull tee,Black,False,960,240,Black,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Cool,everyday; goth; comfy,True,TopsTexTopTshirtsHSkull0,8208,ev7tbETWHykvpGq4S,True
skull tee,Beige,False,960,240,Beige,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cool,everyday; goth; comfy,True,TopsTexTopTshirtsHSkull1,12199,LRzPEcsniYhiNEqTC,True
skull tee,Purple,False,960,240,Purple,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cool,everyday; goth; comfy,True,TopsTexTopTshirtsHSkull2,12200,BvCeX6T6mQmPR4P4b,True
sleeved apron,Pink,False,960,240,Pink,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; work,True,TopsTexTopCoatLHandcover0,5132,BJKSBrXy9an23wHth,True
sleeved apron,Blue,False,960,240,Light blue,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; work,True,TopsTexTopCoatLHandcover1,9606,2CEWXqY7esYG8zSRL,True
sleeved apron,Orange,False,960,240,Orange,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; work,True,TopsTexTopCoatLHandcover2,9607,2TYxLRpKYoZTGMTvt,True
sleeved apron,Green,False,960,240,Green,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; work,True,TopsTexTopCoatLHandcover3,9608,Mr5nssMwM49MxyZ3N,True
sleeved apron,Purple,False,960,240,Purple,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; work,True,TopsTexTopCoatLHandcover4,9609,CXJmcBanhBT6aMwSQ,True
sleeveless dress shirt,White,False,960,240,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; vacation,True,TopsTexTopYshirtsNStandard0,3145,dk2dzwNTW39aPrXPh,True
sleeveless dress shirt,Pink,False,960,240,Pink,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; vacation,True,TopsTexTopYshirtsNStandard1,8345,KfE27M7xaeAA5seB7,True
sleeveless dress shirt,Green,False,960,240,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; vacation,True,TopsTexTopYshirtsNStandard2,8346,NxMk4ukgtyAqjXvcg,True
sleeveless dress shirt,Orange,False,960,240,Orange,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; vacation,True,TopsTexTopYshirtsNStandard3,8347,vkxES3kCYJMsGC92f,True
sleeveless dress shirt,Blue,False,960,240,Light blue,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; vacation,True,TopsTexTopYshirtsNStandard4,8348,qEEWWFz8NaLWThuFG,True
sleeveless parka,Green,False,1200,300,Green,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; comfy; sporty; vacation,True,TopsTexTopOuterNNosleeve0,5774,TFvaM2vZtnS7wo6jf,True
sleeveless parka,Black,False,1200,300,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; comfy; sporty; vacation,True,TopsTexTopOuterNNosleeve1,7994,AsNvixvBHvP7Xc6nn,True
sleeveless parka,Pink,False,1200,300,Pink,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; comfy; sporty; vacation,True,TopsTexTopOuterNNosleeve2,7995,c6m3pF65kwa3KCSNu,True
sleeveless parka,Purple,False,1200,300,Purple,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Active,outdoorsy; comfy; sporty; vacation,True,TopsTexTopOuterNNosleeve3,7996,QnPQeiQ3CbF3J8yEQ,True
sleeveless parka,Orange,False,1200,300,Orange,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; comfy; sporty; vacation,True,TopsTexTopOuterNNosleeve4,7997,niinXuaF3g4uswfBg,True
sleeveless tunic,Purple,False,960,240,Purple,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,comfy; vacation,True,TopsTexTopCoatNShirt0,4599,9ScEAWSFADHMAknmF,True
sleeveless tunic,Blue,False,960,240,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,comfy; vacation,True,TopsTexTopCoatNShirt1,8359,aNt2kXaq8mzbFMF6J,True
sleeveless tunic,Mint,False,960,240,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,comfy; vacation,True,TopsTexTopCoatNShirt2,8360,8cxDFZ74HTqZ82Ei9,True
sleeveless tunic,Pink,False,960,240,Beige,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,comfy; vacation,True,TopsTexTopCoatNShirt3,8361,bBZcM54G5BPJbf8Qu,True
sleeveless tunic,White,False,960,240,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,comfy; vacation,True,TopsTexTopCoatNShirt4,8362,yTXp7cz4JrT395xoH,True
sleeveless tunic,Yellow,False,960,240,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,comfy; vacation,True,TopsTexTopCoatNShirt5,8363,9JKZt6bgtMDfJM2Su,True
snowflake sweater,Blue,False,960,240,Blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopOuterLSnowcrystal0,5122,tP8GGuYbbJ2qi89ZY,True
snowflake sweater,Light blue,False,960,240,Light blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopOuterLSnowcrystal1,7841,GZPhwqbdHCjq9h857,True
snowy sweater,Gray,False,1450,362,Gray,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopOuterLSnow0,3631,cHMhCKcJfHqwi5dAZ,True
snowy sweater,Blue,False,1450,362,Blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Simple,everyday; comfy,True,TopsTexTopOuterLSnow1,7738,ReaDaMN7hRQ68nhos,True
snowy sweater,Black,False,1450,362,Black,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopOuterLSnow2,7739,JenJM83tsQkxj8A8p,True
soccer-uniform top,Yellow,False,1330,332,Yellow,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,True,TopsTexTopTshirtsHSoccer0,3249,4rvWx7peff8vvTL2C,True
soccer-uniform top,Black,False,1330,332,Black,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,True,TopsTexTopTshirtsHSoccer1,9379,qm26e2wwCDtpa56F3,True
soccer-uniform top,Red,False,1330,332,Red,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,True,TopsTexTopTshirtsHSoccer2,9380,gdczq2ajJj8kDu4eZ,True
soccer-uniform top,Blue,False,1330,332,Blue,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,True,TopsTexTopTshirtsHSoccer3,9381,aYsifYzk8DCczrYw4,True
soccer-uniform top,Light blue,False,1330,332,Light blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,True,TopsTexTopTshirtsHSoccer4,9382,AMfAdzPJm7o69rXSr,True
soccer-uniform top,Green,False,1330,332,Green,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,True,TopsTexTopTshirtsHSoccer5,9383,AEPxQENXZtiTbJpej,True
soccer-uniform top,Orange,False,1330,332,Orange,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,True,TopsTexTopTshirtsHSoccer6,9384,aaqEhL2A4aLasNjjS,True
soccer-uniform top,White,False,1330,332,White,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,True,TopsTexTopTshirtsHSoccer7,9385,LR5TeDTpMDx8e4mxX,True
space parka,Blue,False,1680,420,Blue,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Cool,party; comfy; sporty; theatrical,True,TopsTexTopOuterLSpaceparker0,4418,RKu83zEuZKMuoLw5x,True
space parka,Purple,False,1680,420,Purple,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,party; comfy; sporty; theatrical,True,TopsTexTopOuterLSpaceparker1,7605,Noym3aFiEvkC5dXtj,True
sparkly embroidered tank,Red,False,960,240,White,Red,1x1,,Able Sisters,Available from Able Sisters shop only,Summer,True,1.0.0,Cute,party; vacation,True,TopsTexTopCoatNSequins0,4560,uHLXx9bzdnrHaEAEf,True
sparkly embroidered tank,Yellow,False,960,240,White,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,Summer,False,1.0.0,Cute,party; vacation,True,TopsTexTopCoatNSequins1,8388,KEuj8i8DpykejzuQ3,True
sparkly embroidered tank,Blue,False,960,240,White,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,Summer,False,1.0.0,Cute,party; vacation,True,TopsTexTopCoatNSequins2,8389,gbkXTroTHeR2o77Kc,True
spider-web tee,,False,960,240,Black,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cool,goth; comfy,True,TopsTexTopTshirtsHSpider0,8207,JgLgunkcJB2WrFMYH,True
sports tank,1,False,640,160,Red,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,sporty; work,True,TopsTexTopTshirtsNBibs0,4673,muEszebFe4jHSPbwz,True
sports tank,2,False,640,160,Blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,sporty; work,True,TopsTexTopTshirtsNBibs1,8061,kwCsBkngG49YNEe2b,True
sports tank,3,False,640,160,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,sporty; work,True,TopsTexTopTshirtsNBibs2,8062,whnoGZKtYTyZYBQq3,True
sports tank,4,False,640,160,Pink,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,sporty; work,True,TopsTexTopTshirtsNBibs3,8063,aH42PupggG4Yb2Hfx,True
sports tank,5,False,640,160,Yellow,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,sporty; work,True,TopsTexTopTshirtsNBibs4,8064,bkRvhLp2FSMstk3Kj,True
sports tank,6,False,640,160,Orange,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,sporty; work,True,TopsTexTopTshirtsNBibs5,8065,AHehtCJZRocPG9As2,True
sports tank,7,False,640,160,Purple,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,sporty; work,True,TopsTexTopTshirtsNBibs6,8066,u5mAXQF2RGWvPvyWx,True
sports tank,8,False,640,160,Black,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,sporty; work,True,TopsTexTopTshirtsNBibs7,8067,H7nzBbi5tNZjA2Trw,True
staff uniform,Blue,False,800,200,Blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,work,True,TopsTexTopTshirtsHStaff0,5841,nnJozpZ4zLuGPZDjX,True
staff uniform,Yellow,False,800,200,Yellow,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,work,True,TopsTexTopTshirtsHStaff1,8413,Eudn3rhNEGjRTW8X8,True
staff uniform,Pink,False,800,200,Pink,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,work,True,TopsTexTopTshirtsHStaff2,8414,JCS5RiCf6AqeWMt6j,True
starry tank,,False,800,200,White,Colorful,1x1,,Nook Shopping Catalog,,Summer,False,1.0.0,Active,everyday; comfy; vacation,True,TopsTexTopTshirtsNStar0,9535,5wGwiPDDCpRRrpfT5,True
striped shirt,Blue,False,960,240,Light blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsLBorder0,2655,vgEfkXFPyifgAyATG,True
striped shirt,Red,False,960,240,Red,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsLBorder1,4145,eF7ZEj3sPJrS9G7Mi,True
striped shirt,Green,False,960,240,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsLBorder2,4146,84izFAi6bBPv5edff,True
striped shirt,Yellow,False,960,240,Yellow,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsLBorder3,4147,KGoWJydJMvXqKCKpn,True
striped shirt,Purple,False,960,240,Purple,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsLBorder4,4148,woLTfo2crrKthysut,True
striped shirt,Navy blue,False,960,240,Blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsLBorder5,4149,kT4cMKGyCD67dDRWX,True
striped tank,Green,False,800,200,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,comfy; vacation,True,TopsTexTopTshirtsNBorder0,3383,QHG2qJs7fLjDy9JaQ,True
striped tank,Orange,False,800,200,Orange,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,comfy; vacation,True,TopsTexTopTshirtsNBorder1,7762,BtqSk8FndWfKhDeTt,True
striped tank,Blue,False,800,200,Blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Simple,comfy; vacation,True,TopsTexTopTshirtsNBorder2,7763,ezj5cvFpzS2oEQJ4i,True
striped tank,Yellow,False,800,200,Yellow,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,comfy; vacation,True,TopsTexTopTshirtsNBorder3,7764,oYeG4KAgMdAShGLCX,True
striped tank,Red,False,800,200,Red,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,comfy; vacation,True,TopsTexTopTshirtsNBorder4,7765,ks3TkrFKGAp6x4Wsu,True
striped tank,Gray,False,800,200,Gray,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,comfy; vacation,True,TopsTexTopTshirtsNBorder5,7766,BgxtqaBgskSCEd8b5,True
striped tank,Black,False,800,200,Black,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,comfy; vacation,True,TopsTexTopTshirtsNBorder6,7767,acskJKstuFgAbw7eb,True
striped tank,Pink,False,800,200,Pink,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,comfy; vacation,True,TopsTexTopTshirtsNBorder7,7768,nsMGZ36p5fequXN22,True
striped tee,Navy blue,False,800,200,Blue,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsHBorder0,4275,oyJSjbWx56XeeKLqf,True
striped tee,Red,False,800,200,Red,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsHBorder1,7757,xM5tGTp4gX2iXunZQ,True
striped tee,Camel,False,800,200,Beige,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsHBorder2,7758,TPTRAgK5JAZJkgZ9W,True
striped tee,Green,False,800,200,Green,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsHBorder3,7759,fQHaw5kjx4eQSsciL,True
striped tee,Purple,False,800,200,Purple,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsHBorder4,7760,GTZxS8MPPsdWHkbq6,True
striped tee,White,False,800,200,White,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsHBorder5,7761,NxcRkH2K4AvA9bjiC,True
sushi chef's outfit,White,False,1800,450,White,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,work,True,TopsTexTopCoatHItamae0,3268,vkeKiMktDyh5p83vv,True
sushi chef's outfit,Dark blue,False,1800,450,Black,Beige,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,work,True,TopsTexTopCoatHItamae1,9204,gpgzNGtfQ9456Yezq,True
sweater on shirt,Pink,False,960,240,White,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Elegant,comfy; work,True,TopsTexTopYshirtsLTiedsweater0,3328,wB2XQvnvbYXfiWTh3,True
sweater on shirt,Blue,False,960,240,White,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,comfy; work,True,TopsTexTopYshirtsLTiedsweater1,8494,oqq2HCEMpjf6pENRm,True
sweater on shirt,Yellow,False,960,240,White,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,comfy; work,True,TopsTexTopYshirtsLTiedsweater2,8495,gNQ5tYcaaRzb5bihx,True
sweater on shirt,Green,False,960,240,White,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,comfy; work,True,TopsTexTopYshirtsLTiedsweater3,8496,EYYfj7mgf6DdnweuF,True
sweater on shirt,Gray,False,960,240,White,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,comfy; work,True,TopsTexTopYshirtsLTiedsweater4,8497,Gr3ZpaDPjpb4gqmMq,True
sweater-vest,Beige,False,1400,350,Beige,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal; work,True,TopsTexTopYshirtsLVest0,3489,53gMbNfZdTPGyLz5Y,True
sweater-vest,Navy blue,False,1400,350,Blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal; work,True,TopsTexTopYshirtsLVest1,8116,aGwN69g2YJcPXLjup,True
sweater-vest,Gray,False,1400,350,Gray,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal; work,True,TopsTexTopYshirtsLVest2,8117,uF7qkDwe4gyBwbvMg,True
sweater-vest,White,False,1400,350,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal; work,True,TopsTexTopYshirtsLVest3,8118,Ae7ZoYRhXDRTrcpEd,True
sweatshirt,Gray,False,700,175,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopOuterLSweat0,3671,q2Fde7HQetuevce2p,True
sweatshirt,Green,False,700,175,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopOuterLSweat1,7976,ivwHMNfNcwzejLymJ,True
sweatshirt,Yellow,False,700,175,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopOuterLSweat2,7977,pTn9SnuQSMBbBWSMc,True
sweatshirt,Purple,False,700,175,Purple,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopOuterLSweat3,7978,cTCY4eZf6ie75hanr,True
sweatshirt,Red,False,700,175,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopOuterLSweat4,7979,RYtfMGbrEPPX6wHhp,True
sweatshirt,Blue,False,700,175,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopOuterLSweat5,7980,hve5xBawbuGjRXF2R,True
sweetheart tank and shirt,Gray,False,1200,300,Gray,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; comfy,True,TopsTexTopYshirtsLBustier0,4578,gwnNYkzXpXQS7iRb9,True
sweetheart tank and shirt,Beige,False,1200,300,Orange,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; comfy,True,TopsTexTopYshirtsLBustier1,9032,rRoxaLN2cg4PzNqrn,True
sweetheart tank and shirt,Green,False,1200,300,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; comfy,True,TopsTexTopYshirtsLBustier2,9033,5cH3DQ8pqiyya7wFu,True
sweetheart tank and shirt,Pink,False,1200,300,Pink,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; comfy,True,TopsTexTopYshirtsLBustier3,9034,GZSDRuMgmwaLjKDdf,True
sweetheart tank and shirt,Blue,False,1200,300,Blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; comfy,True,TopsTexTopYshirtsLBustier4,9035,mYT5zFDFWRaghdePf,True
tailcoat,Black,False,2500,625,Black,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,formal; party; theatrical,True,TopsTexTopCoatLTailcoat0,4440,BcAFCR5xgoJ2gfCnu,True
tailcoat,White,False,2500,625,White,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,formal; party; theatrical,True,TopsTexTopCoatLTailcoat1,8284,At575nEKr4yoexzfJ,True
tailored jacket,Gray,False,1400,350,Gray,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,formal; work,True,TopsTexTopYshirtsLTailored0,3474,6JowjzkiZriByKcbA,True
