Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Lighting Type,Door Deco,Filename,Variant ID,Internal ID,Unique Entry ID,Purchasable,Achieved,Timestamp
Mom's embroidery,Girl,Design,,,False,True,False,1,,88,Colorful,Pink,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Supplies,False,No lighting,False,FtrMomEmbroidery_Remake_3_0,3_0,7145,y9QqngAQvRFHocS9M,False,0,2020-08-13
Mom's embroidery,Fairy tale,Design,,,False,True,False,1,,88,Colorful,Green,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Supplies,False,No lighting,False,FtrMomEmbroidery_Remake_4_0,4_0,7145,zRXaEpNJJSbKwB5s5,False,0,2020-08-13
Mom's embroidery,Trees,Design,,,False,True,False,1,,88,Colorful,Brown,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Supplies,False,No lighting,False,FtrMomEmbroidery_Remake_5_0,5_0,7145,CAY2n7EhQSME2AnSh,False,0,2020-08-13
mounted black bass,,,,,False,False,False,,1300,325,Green,Beige,1x0.5,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,ocean,facility,None,None,False,Special Fish,False,No lighting,False,FtrFishBlackbassWall,,11127,Qavtu3AuS8rgdNTEj,True,0,2020-08-13
mounted blue marlin,,,,,False,False,False,,5000,1250,Blue,Gray,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,ocean,facility,None,None,False,Special Fish,False,No lighting,False,FtrFishKajikiWall,,11128,2aHZtZ6kJewzjcPft,True,0,2020-08-13
mum wreath,,,,,True,False,False,,,720,Yellow,White,1x1,Crafting,,1.0.0,fancy,None,flowers,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentWreathMum,,5467,R39eBwKXSm8iPLupv,False,0,2020-08-13
mushroom wreath,,,,,True,False,False,,,1500,Beige,Brown,1x1,Crafting,,1.0.0,garden,None,mush,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentWreathMushroom,,4726,hEi3Kjr3joNZ9372X,False,0,2020-08-13
natural mum wreath,,,,,True,False,False,,,4800,Green,Green,1x1,Crafting,,1.0.0,fancy,None,flowers,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentWreathMumRare,,5768,JApYT62qXnRJdrN6E,False,0,2020-08-13
orange wall-mounted clock,Orange,Fruit type,,,True,True,False,3,,2240,Orange,Orange,1x1,Crafting,,1.0.0,fancy,None,fruits,orange,True,Clock,False,No lighting,False,FtrFruitsClockW_Remake_0_0,0_0,3976,DDTj9pSTogxWWT7xE,False,0,2020-08-13
orange wall-mounted clock,Blood orange,Fruit type,,,True,True,False,3,,2240,Red,Red,1x1,Crafting,,1.0.0,fancy,None,fruits,orange,True,Clock,False,No lighting,False,FtrFruitsClockW_Remake_1_0,1_0,3976,r8wSzngNjYkGQ8qgv,False,0,2020-08-13
ornament mobile,Colorful,Color,,,True,True,False,1,,340,Colorful,Brown,1x1,Crafting,,1.0.0,party,fancy,festive,None,True,Seasonal Decor,False,No lighting,False,FtrOrnamentMobile_Remake_0_0,0_0,6818,EBJQx6sRmZMZMLpKr,False,0,2020-08-13
ornament mobile,Blue,Color,,,True,True,False,1,,340,Blue,Gray,1x1,Crafting,,1.0.0,party,fancy,festive,None,True,Seasonal Decor,False,No lighting,False,FtrOrnamentMobile_Remake_1_0,1_0,6818,MHGi8BfRedg39mzoF,False,0,2020-08-13
ornament mobile,Red,Color,,,True,True,False,1,,340,Red,White,1x1,Crafting,,1.0.0,party,fancy,festive,None,True,Seasonal Decor,False,No lighting,False,FtrOrnamentMobile_Remake_2_0,2_0,6818,sHPGXufduxR9NqX45,False,0,2020-08-13
ornament mobile,Pink,Color,,,True,True,False,1,,340,Pink,Pink,1x1,Crafting,,1.0.0,party,fancy,festive,None,True,Seasonal Decor,False,No lighting,False,FtrOrnamentMobile_Remake_3_0,3_0,6818,gkS5B5jzA6kEWjtXe,False,0,2020-08-13
ornament mobile,Gold,Color,,,True,True,False,1,,340,Yellow,Brown,1x1,Crafting,,1.0.0,party,fancy,festive,None,True,Seasonal Decor,False,No lighting,False,FtrOrnamentMobile_Remake_4_0,4_0,6818,nnXoHWxC58s7Q27MW,False,0,2020-08-13
ornament mobile,White,Color,,,True,True,False,1,,340,White,Gray,1x1,Crafting,,1.0.0,party,fancy,festive,None,True,Seasonal Decor,False,No lighting,False,FtrOrnamentMobile_Remake_5_0,5_0,6818,beNExeXHRdJYaqwhQ,False,0,2020-08-13
ornament wreath,Blue,Color,,,True,True,False,1,,800,Light blue,Blue,1x1,Crafting,,1.0.0,fancy,None,festive,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentWreathOrnament_Remake_0_0,0_0,4377,wedAF6DvCg9onv4o9,False,0,2020-08-13
ornament wreath,Gold,Color,,,True,True,False,1,,800,Yellow,Orange,1x1,Crafting,,1.0.0,fancy,None,festive,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentWreathOrnament_Remake_1_0,1_0,4377,B75wAEeCnxH8NAkt9,False,0,2020-08-13
ornament wreath,Silver,Color,,,True,True,False,1,,800,Gray,White,1x1,Crafting,,1.0.0,fancy,None,festive,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentWreathOrnament_Remake_2_0,2_0,4377,oFrZjY3NNn4HLxPKp,False,0,2020-08-13
ornament wreath,Green,Color,,,True,True,False,1,,800,Green,Yellow,1x1,Crafting,,1.0.0,fancy,None,festive,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentWreathOrnament_Remake_3_0,3_0,4377,o9zcqpWGMChmaZNJp,False,0,2020-08-13
ornament wreath,Red,Color,,,True,True,False,1,,800,Red,Yellow,1x1,Crafting,,1.0.0,fancy,None,festive,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentWreathOrnament_Remake_4_0,4_0,4377,yfrb7vi54SQFStvAH,False,0,2020-08-13
ornament wreath,Light green,Color,,,True,True,False,1,,800,Green,Gray,1x1,Crafting,,1.0.0,fancy,None,festive,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentWreathOrnament_Remake_5_0,5_0,4377,g4BCy9jW7uSG7PwJk,False,0,2020-08-13
ornament wreath,Pink,Color,,,True,True,False,1,,800,Pink,Purple,1x1,Crafting,,1.0.0,fancy,None,festive,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentWreathOrnament_Remake_6_0,6_0,4377,KJdyk9hgYsFdzrwbh,False,0,2020-08-13
ornament wreath,Purple,Color,,,True,True,False,1,,800,Purple,Gray,1x1,Crafting,,1.0.0,fancy,None,festive,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentWreathOrnament_Remake_7_0,7_0,4377,cZM7xNG3ZNjSQ98sF,False,0,2020-08-13
pansy wreath,,,,,True,False,False,,,720,Red,Yellow,1x1,Crafting,,1.0.0,fancy,None,flowers,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentWreathPansy,,5466,EXzBc9g6GJCzBEfSq,False,0,2020-08-13
party garland,Colorful,,,,False,False,False,,650,162,Colorful,Colorful,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,party,fancy,None,None,False,Seasonal Decor,False,No lighting,False,FtrPartydecorationWall_Remake_0_0,0_0,4077,Fhbeq58ZicAdCR5DF,True,0,2020-08-13
party garland,Pastel,,,,False,False,False,,650,162,Colorful,Colorful,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,party,fancy,None,None,False,Seasonal Decor,False,No lighting,False,FtrPartydecorationWall_Remake_1_0,1_0,4077,Ses2wMLx4htuB5xAe,True,0,2020-08-13
party garland,Boating stripes,,,,False,False,False,,650,162,Light blue,White,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,party,fancy,None,None,False,Seasonal Decor,False,No lighting,False,FtrPartydecorationWall_Remake_2_0,2_0,4077,5QreLwE762koi732M,True,0,2020-08-13
party garland,Orange & black,,,,False,False,False,,650,162,Orange,Black,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,party,fancy,None,None,False,Seasonal Decor,False,No lighting,False,FtrPartydecorationWall_Remake_3_0,3_0,4077,Yeg449pjrisRJ3FZE,True,0,2020-08-13
party garland,Pop,,,,False,False,False,,650,162,Green,Red,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,party,fancy,None,None,False,Seasonal Decor,False,No lighting,False,FtrPartydecorationWall_Remake_4_0,4_0,4077,B4Dib3e8XPEKr5An8,True,0,2020-08-13
party garland,Gorgeous,,,,False,False,False,,650,162,Black,Brown,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,party,fancy,None,None,False,Seasonal Decor,False,No lighting,False,FtrPartydecorationWall_Remake_5_0,5_0,4077,5gYwyrjAM92JqXyRw,True,0,2020-08-13
paw-print doorplate,Light wood,Color,,,True,True,False,1,,360,Beige,Brown,1x1,Crafting,,1.0.0,living room,fancy,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentPaw_Remake_0_0,0_0,5716,YJFWZqk6NSWXvi32P,False,0,2020-08-13
paw-print doorplate,Light blue,Color,,,True,True,False,1,,360,Light blue,Orange,1x1,Crafting,,1.0.0,living room,fancy,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentPaw_Remake_1_0,1_0,5716,eWhqRZXwwpGXxR3gk,False,0,2020-08-13
paw-print doorplate,Dark gray,Color,,,True,True,False,1,,360,Black,Beige,1x1,Crafting,,1.0.0,living room,fancy,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentPaw_Remake_2_0,2_0,5716,Kb3kptxiEb87n3c4u,False,0,2020-08-13
paw-print doorplate,Natural wood,Color,,,True,True,False,1,,360,Orange,Beige,1x1,Crafting,,1.0.0,living room,fancy,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentPaw_Remake_3_0,3_0,5716,bYzfAQH3gdmkTL9YW,False,0,2020-08-13
paw-print doorplate,Dark brown,Color,,,True,True,False,1,,360,Brown,Beige,1x1,Crafting,,1.0.0,living room,fancy,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentPaw_Remake_4_0,4_0,5716,FHQdg7w2wowNRh2F4,False,0,2020-08-13
paw-print doorplate,White,Color,,,True,True,False,1,,360,White,Orange,1x1,Crafting,,1.0.0,living room,fancy,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentPaw_Remake_5_0,5_0,5716,RpPspmpZK9bdKoGCm,False,0,2020-08-13
paw-print doorplate,Blue,Color,,,True,True,False,1,,360,Light blue,Blue,1x1,Crafting,,1.0.0,living room,fancy,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentPaw_Remake_6_0,6_0,5716,h96G9rCmkyYpRkAaG,False,0,2020-08-13
paw-print doorplate,Pink,Color,,,True,True,False,1,,360,Pink,Brown,1x1,Crafting,,1.0.0,living room,fancy,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentPaw_Remake_7_0,7_0,5716,FnitPJwG22eLExMuu,False,0,2020-08-13
pendulum clock,,,,,False,False,False,,1900,475,Brown,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,True,Clock,False,No lighting,False,FtrClockPendulumWall,,4106,AeMuWFZaRaHBTpMD2,True,0,2020-08-13
pennant,Sports,,,,False,False,False,,1300,325,Orange,Blue,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,child's room,None,None,False,Shop,False,No lighting,False,FtrPennant_Remake_0_0,0_0,3818,LApzuZ9kvqby5KbBH,True,0,2020-08-13
pennant,University,,,,False,False,False,,1300,325,Beige,Red,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,child's room,None,None,False,Shop,False,No lighting,False,FtrPennant_Remake_1_0,1_0,3818,fz3n2jf3aSbsJbGBK,True,0,2020-08-13
pennant,Classic,,,,False,False,False,,1300,325,Green,White,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,child's room,None,None,False,Shop,False,No lighting,False,FtrPennant_Remake_2_0,2_0,3818,TdzA7mSXHGqGjHm9W,True,0,2020-08-13
pennant,Sponsor,,,,False,False,False,,1300,325,Blue,White,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,child's room,None,None,False,Shop,False,No lighting,False,FtrPennant_Remake_3_0,3_0,3818,WhPjbp8qMGZhi7gXn,True,0,2020-08-13
pennant,Souvenir,,,,False,False,False,,1300,325,Colorful,Yellow,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,child's room,None,None,False,Shop,False,No lighting,False,FtrPennant_Remake_4_0,4_0,3818,dZEjL9adQ4kXFWE79,True,0,2020-08-13
pot rack,Wooden,,,,False,False,False,,3000,750,Brown,White,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,No lighting,False,FtrPotrack_Remake_0_0,0_0,928,rh25cApnS4gJR5pxx,True,0,2020-08-13
pot rack,Stainless steel,,,,False,False,False,,3000,750,Gray,Gray,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,No lighting,False,FtrPotrack_Remake_1_0,1_0,928,dZjc4oGbd2KKRibyi,True,0,2020-08-13
pot rack,Pop,,,,False,False,False,,3000,750,Yellow,Orange,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,No lighting,False,FtrPotrack_Remake_2_0,2_0,928,W9jZQdo9yTh7C5mxX,True,0,2020-08-13
potted ivy,Light green,Color,,,True,True,False,2,,1100,Green,Gray,1x1,Crafting,,1.0.0,living room,None,None,None,False,Plants,False,No lighting,False,FtrLeafWall_Remake_0_0,0_0,3785,fkw6cXvhi9MyD4mLy,False,0,2020-08-13
potted ivy,Yellow,Color,,,True,True,False,2,,1100,Yellow,Brown,1x1,Crafting,,1.0.0,living room,None,None,None,False,Plants,False,No lighting,False,FtrLeafWall_Remake_1_0,1_0,3785,55zEhs2BzqBqsYDwa,False,0,2020-08-13
potted ivy,Red,Color,,,True,True,False,2,,1100,Red,Black,1x1,Crafting,,1.0.0,living room,None,None,None,False,Plants,False,No lighting,False,FtrLeafWall_Remake_2_0,2_0,3785,bvoPRBNfmGucW6qdB,False,0,2020-08-13
potted ivy,Green,Color,,,True,True,False,2,,1100,Green,Blue,1x1,Crafting,,1.0.0,living room,None,None,None,False,Plants,False,No lighting,False,FtrLeafWall_Remake_3_0,3_0,3785,3aNfqug4AjLWLb2uz,False,0,2020-08-13
pretty cosmos wreath,,,,,True,False,False,,,1200,Pink,Orange,1x1,Crafting,,1.0.0,fancy,None,flowers,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentWreathCosmosMix,,5745,N8e9ZMKmQqmtj7wwS,False,0,2020-08-13
pretty tulip wreath,,,,,True,False,False,,,2400,Pink,Orange,1x1,Crafting,,1.0.0,fancy,None,flowers,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentWreathTulipMix,,5751,soJ9BExbzhRvsgzmC,False,0,2020-08-13
purple hyacinth wreath,,,,,True,False,False,,,4800,Purple,Purple,1x1,Crafting,,1.0.0,fancy,None,flowers,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentWreathHyacinthRare,,5769,vQH4yRjopNyEpX5oz,False,0,2020-08-13
retro radiator,,,,,False,False,False,,1300,325,White,White,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,living room,school,None,None,False,Heating,False,No lighting,False,FtrCentralheating,,4028,jxkFyWpRK3mm8fAsk,True,0,2020-08-13
rose wreath,,,,,True,False,False,,,720,Red,Yellow,1x1,Crafting,,1.0.0,fancy,None,flowers,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentWreathRose,,5437,8A2koBPGhgntm4SKp,False,0,2020-08-13
Sagittarius arrow,,,,,True,False,False,,,21750,Brown,Yellow,1x1,Crafting,,1.0.0,expensive,None,stars,None,False,Toy,False,No lighting,False,FtrZodiacSagittarius,,5958,YNvaFozsLz7EZQmZK,False,0,2020-08-13
shell wreath,,,,,True,False,False,,,4720,White,Beige,1x1,Crafting,,1.0.0,ocean,None,shell,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentWreathShell,,4376,dmrgb5T2CzNo9LbJh,False,0,2020-08-13
shower set,Silver,,,,False,False,False,,1800,450,Gray,Black,1x1.5,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,bathroom,None,None,None,True,Bathtub,False,No lighting,False,FtrShowerWall_Remake_0_0,0_0,4017,Jn5uASafvsFYBZHY3,True,0,2020-08-13
shower set,Gold,,,,False,False,False,,1800,450,Yellow,Yellow,1x1.5,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,bathroom,None,None,None,True,Bathtub,False,No lighting,False,FtrShowerWall_Remake_1_0,1_0,4017,S9RSMCoy4WMGmTksX,True,0,2020-08-13
shower set,Copper,,,,False,False,False,,1800,450,Brown,Brown,1x1.5,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,bathroom,None,None,None,True,Bathtub,False,No lighting,False,FtrShowerWall_Remake_2_0,2_0,4017,QLiKg4CXKeHL9WYtM,True,0,2020-08-13
shower set,Black,,,,False,False,False,,1800,450,Black,Black,1x1.5,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,bathroom,None,None,None,True,Bathtub,False,No lighting,False,FtrShowerWall_Remake_3_0,3_0,4017,NqphvjGrmZctJwMSG,True,0,2020-08-13
silver HHA plaque,,,,,False,False,False,,,425,Brown,Gray,1x1,HHA,,1.0.0,living room,expensive,None,None,False,Museum,False,No lighting,False,FtrShieldHhaSilver,,7036,SKzYP8NzT7z9w9dwY,False,0,2020-08-13
skull doorplate,Brown,,,,False,False,False,,540,135,Beige,Brown,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,horror,None,None,None,False,House Door Decor,False,No lighting,True,FtrDoorPlateSkull_Remake_0_0,0_0,4738,SSNsa9u4Mx9o6MXPL,True,0,2020-08-13
skull doorplate,White,,,,False,False,False,,540,135,White,Red,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,horror,None,None,None,False,House Door Decor,False,No lighting,True,FtrDoorPlateSkull_Remake_1_0,1_0,4738,Bo5vASB3d9iGQwk6C,True,0,2020-08-13
snazzy pansy wreath,,,,,True,False,False,,,1200,Red,Blue,1x1,Crafting,,1.0.0,fancy,None,flowers,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentWreathPansyMix,,5748,hDZETp4cwqfgSeQ9c,False,0,2020-08-13
snowflake wreath,,,,,True,False,False,,,1600,Light blue,White,1x1,Crafting,,1.0.0,freezing cold,fancy,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentWreathIce,,4375,3qG6tze7DpgvtKtq2,False,0,2020-08-13
spider doorplate,Black,Color,,,False,True,False,,360,90,Black,Green,1x1,Bug-Off,,1.0.0,child's room,horror,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentPlateInsect_Remake_0_0,0_0,5310,97PqJgCNW7WQfCe9M,False,0,2020-08-13
spider doorplate,Yellow,Color,,,False,True,False,,360,90,Yellow,Purple,1x1,Bug-Off,,1.0.0,child's room,horror,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentPlateInsect_Remake_1_0,1_0,5310,BNvqbRNwWuhazaeg4,False,0,2020-08-13
spider doorplate,Green,Color,,,False,True,False,,360,90,Green,Red,1x1,Bug-Off,,1.0.0,child's room,horror,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentPlateInsect_Remake_2_0,2_0,5310,3pEQ9cD93Bhx4Q7z4,False,0,2020-08-13
spider doorplate,Pink,Color,,,False,True,False,,360,90,Pink,Light blue,1x1,Bug-Off,,1.0.0,child's room,horror,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentPlateInsect_Remake_3_0,3_0,5310,QTHckAjLBY2edZvFG,False,0,2020-08-13
spider doorplate,Purple,Color,,,False,True,False,,360,90,Purple,Green,1x1,Bug-Off,,1.0.0,child's room,horror,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentPlateInsect_Remake_4_0,4_0,5310,nRYyN3q65kg4uSLCg,False,0,2020-08-13
spider doorplate,Red,Color,,,False,True,False,,360,90,Red,Blue,1x1,Bug-Off,,1.0.0,child's room,horror,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentPlateInsect_Remake_5_0,5_0,5310,DHf8kXnuugg965tkw,False,0,2020-08-13
spider doorplate,Gray,Color,,,False,True,False,,360,90,Gray,Purple,1x1,Bug-Off,,1.0.0,child's room,horror,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentPlateInsect_Remake_6_0,6_0,5310,KuuT6PosCPBtWH5cM,False,0,2020-08-13
spider doorplate,Blue,Color,,,False,True,False,,360,90,Blue,Red,1x1,Bug-Off,,1.0.0,child's room,horror,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentPlateInsect_Remake_7_0,7_0,5310,fhtXHY3GNB4QBkuQJ,False,0,2020-08-13
spider web,,,,,False,False,False,,,25,White,White,2x1,Bug-Off,,1.0.0,facility,horror,None,None,False,Ranch,False,No lighting,False,FtrSpiderweb,,3817,qmLbJD4ZHuhJ78APn,False,0,2020-08-13
starry garland,Yellow,Color,,,True,True,False,7,,5000,Yellow,Yellow,2x1,Crafting,,1.0.0,space,fancy,stars,None,True,Space,False,Emission,False,FtrStarDecorationWall_Remake_0_0,0_0,6827,TLufk7Lr6iMdDXb38,False,0,2020-08-13
starry garland,Green,Color,,,True,True,False,7,,5000,Green,Green,2x1,Crafting,,1.0.0,space,fancy,stars,None,True,Space,False,Emission,False,FtrStarDecorationWall_Remake_1_0,1_0,6827,LhpT8K5dju3dprewT,False,0,2020-08-13
starry garland,Blue,Color,,,True,True,False,7,,5000,Light blue,Light blue,2x1,Crafting,,1.0.0,space,fancy,stars,None,True,Space,False,Emission,False,FtrStarDecorationWall_Remake_2_0,2_0,6827,G6tvoRQfvLBahQCkX,False,0,2020-08-13
starry garland,Purple,Color,,,True,True,False,7,,5000,Purple,Purple,2x1,Crafting,,1.0.0,space,fancy,stars,None,True,Space,False,Emission,False,FtrStarDecorationWall_Remake_3_0,3_0,6827,3WLSFAmJsBmyNmeWo,False,0,2020-08-13
starry garland,Pink,Color,,,True,True,False,7,,5000,Pink,Pink,2x1,Crafting,,1.0.0,space,fancy,stars,None,True,Space,False,Emission,False,FtrStarDecorationWall_Remake_4_0,4_0,6827,tB8TaCLvyDt9SEgj5,False,0,2020-08-13
starry garland,Orange,Color,,,True,True,False,7,,5000,Orange,Orange,2x1,Crafting,,1.0.0,space,fancy,stars,None,True,Space,False,Emission,False,FtrStarDecorationWall_Remake_5_0,5_0,6827,DHCxpmAhBsakwJtXF,False,0,2020-08-13
starry garland,White,Color,,,True,True,False,7,,5000,White,White,2x1,Crafting,,1.0.0,space,fancy,stars,None,True,Space,False,Emission,False,FtrStarDecorationWall_Remake_6_0,6_0,6827,ymYmGbxEF6KzzFP7c,False,0,2020-08-13
studio wall spotlight,White,,,,False,False,False,,2300,575,Black,White,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,concert,None,None,True,Lamp,False,Spotlight,False,FtrLampSpotWall_Remake_0_0,0_0,7190,dZEmxTttRksH6RNr3,True,0,2020-08-13
studio wall spotlight,Yellow,,,,False,False,False,,2300,575,Black,Yellow,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,concert,None,None,True,Lamp,False,Spotlight,False,FtrLampSpotWall_Remake_1_0,1_0,7190,esq6DpHWC3sSyuCZ8,True,0,2020-08-13
studio wall spotlight,Orange,,,,False,False,False,,2300,575,Black,Orange,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,concert,None,None,True,Lamp,False,Spotlight,False,FtrLampSpotWall_Remake_2_0,2_0,7190,eaXb34akv5n9cPgc4,True,0,2020-08-13
studio wall spotlight,Red,,,,False,False,False,,2300,575,Black,Red,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,concert,None,None,True,Lamp,False,Spotlight,False,FtrLampSpotWall_Remake_3_0,3_0,7190,FJHXYbC7vT8ouWau7,True,0,2020-08-13
studio wall spotlight,Pink,,,,False,False,False,,2300,575,Black,Pink,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,concert,None,None,True,Lamp,False,Spotlight,False,FtrLampSpotWall_Remake_4_0,4_0,7190,HQvbfkjjHQkHqiE8q,True,0,2020-08-13
studio wall spotlight,Purple,,,,False,False,False,,2300,575,Black,Purple,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,concert,None,None,True,Lamp,False,Spotlight,False,FtrLampSpotWall_Remake_5_0,5_0,7190,2ajbEp8rxFpuwDXGS,True,0,2020-08-13
studio wall spotlight,Blue,,,,False,False,False,,2300,575,Black,Blue,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,concert,None,None,True,Lamp,False,Spotlight,False,FtrLampSpotWall_Remake_6_0,6_0,7190,zkMtS2fshTnxmFRHx,True,0,2020-08-13
studio wall spotlight,Green,,,,False,False,False,,2300,575,Black,Green,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,concert,None,None,True,Lamp,False,Spotlight,False,FtrLampSpotWall_Remake_7_0,7_0,7190,XFQsTNW6NfWDPp4kD,True,0,2020-08-13
surveillance camera,,,,,False,False,False,,1000,250,White,Gray,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,None,None,None,True,Facility Decor,False,No lighting,False,FtrSurveillance,,1165,urRi7eEm3v22KrCWK,True,0,2020-08-13
tapestry,Geometric pattern,,,,False,False,False,,880,220,Red,Light blue,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Supplies,False,No lighting,False,FtrTapestry_Remake_0_0,0_0,704,oP8Ynvx6KWsa7QJkd,True,0,2020-08-13
tapestry,Animal,,,,False,False,False,,880,220,Green,White,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Supplies,False,No lighting,False,FtrTapestry_Remake_1_0,1_0,704,Az7R4zy8CYeydLk3F,True,0,2020-08-13
tapestry,Floral,,,,False,False,False,,880,220,Red,Green,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Supplies,False,No lighting,False,FtrTapestry_Remake_2_0,2_0,704,hYyk8eWRwTb8d8mem,True,0,2020-08-13
