Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Filename,Variant ID,Internal ID,Unique Entry ID,Purchasable,Achieved,Timestamp
rock guitar,Natural wood,,Familiar logo,Sticker area,False,False,True,2,3100,775,Beige,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar1_Remake_5_1,5_1,1644,Ec3mAeZre73JHkmra,True,0,2020-08-13
rock guitar,Natural wood,,Chic logo,Sticker area,False,False,True,2,3100,775,Beige,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar1_Remake_5_2,5_2,1644,AjErqRcFLBcKtyFZ4,True,0,2020-08-13
rock guitar,Natural wood,,Rock logo,Sticker area,False,False,True,2,3100,775,Beige,Purple,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar1_Remake_5_3,5_3,1644,kFe3w9fYgzDRJa5BM,True,0,2020-08-13
rock guitar,Natural wood,,Emblem logo,Sticker area,False,False,True,2,3100,775,Beige,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar1_Remake_5_4,5_4,1644,oPR8TGqEK3E4baC8q,True,0,2020-08-13
rock guitar,Natural wood,,Handwritten logo,Sticker area,False,False,True,2,3100,775,Beige,Light blue,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar1_Remake_5_5,5_5,1644,W8N2sac32cyTWPZkg,True,0,2020-08-13
rock guitar,Natural wood,,Pop logo,Sticker area,False,False,True,2,3100,775,Beige,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar1_Remake_5_6,5_6,1644,zBZ39HEkgB3qYjFWg,True,0,2020-08-13
rock guitar,Natural wood,,Cute logo,Sticker area,False,False,True,2,3100,775,Beige,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar1_Remake_5_7,5_7,1644,Ek8rdWrFB6GF9QoAf,True,0,2020-08-13
rock guitar,Chic white,,None,Sticker area,False,False,True,2,3100,775,White,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar1_Remake_6_0,6_0,1644,sbNgPzGJ2WqkRczPJ,True,0,2020-08-13
rock guitar,Chic white,,Familiar logo,Sticker area,False,False,True,2,3100,775,White,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar1_Remake_6_1,6_1,1644,vfFDZSWiRkCosrF5i,True,0,2020-08-13
rock guitar,Chic white,,Chic logo,Sticker area,False,False,True,2,3100,775,White,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar1_Remake_6_2,6_2,1644,6i3NQQcCRSmMQBZ6E,True,0,2020-08-13
rock guitar,Chic white,,Rock logo,Sticker area,False,False,True,2,3100,775,White,Purple,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar1_Remake_6_3,6_3,1644,Q4RhA32HHk38Dj4wu,True,0,2020-08-13
rock guitar,Chic white,,Emblem logo,Sticker area,False,False,True,2,3100,775,White,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar1_Remake_6_4,6_4,1644,qvhLpMK9cqEpfeXTx,True,0,2020-08-13
rock guitar,Chic white,,Handwritten logo,Sticker area,False,False,True,2,3100,775,White,Light blue,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar1_Remake_6_5,6_5,1644,FHsfWrGHanE39532b,True,0,2020-08-13
rock guitar,Chic white,,Pop logo,Sticker area,False,False,True,2,3100,775,White,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar1_Remake_6_6,6_6,1644,7N9qgTits4TrPMSvW,True,0,2020-08-13
rock guitar,Chic white,,Cute logo,Sticker area,False,False,True,2,3100,775,White,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar1_Remake_6_7,6_7,1644,k7K8dPJczpdyJiMqs,True,0,2020-08-13
rock guitar,Cool blue,,None,Sticker area,False,False,True,2,3100,775,Blue,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar1_Remake_7_0,7_0,1644,fi9SwywkscdbfDJ5a,True,0,2020-08-13
rock guitar,Cool blue,,Familiar logo,Sticker area,False,False,True,2,3100,775,Blue,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar1_Remake_7_1,7_1,1644,Wrg35aB3MyPrbQCwB,True,0,2020-08-13
rock guitar,Cool blue,,Chic logo,Sticker area,False,False,True,2,3100,775,Blue,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar1_Remake_7_2,7_2,1644,YxzmMKHHbWfvnXQXo,True,0,2020-08-13
rock guitar,Cool blue,,Rock logo,Sticker area,False,False,True,2,3100,775,Blue,Purple,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar1_Remake_7_3,7_3,1644,NveNGKWiTkPpHDJyK,True,0,2020-08-13
rock guitar,Cool blue,,Emblem logo,Sticker area,False,False,True,2,3100,775,Blue,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar1_Remake_7_4,7_4,1644,chzcvicZfo4obQCnm,True,0,2020-08-13
rock guitar,Cool blue,,Handwritten logo,Sticker area,False,False,True,2,3100,775,Blue,Light blue,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar1_Remake_7_5,7_5,1644,Z8k5amCLFjjbwsbmm,True,0,2020-08-13
rock guitar,Cool blue,,Pop logo,Sticker area,False,False,True,2,3100,775,Blue,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar1_Remake_7_6,7_6,1644,cfSMsrNLWWh75RuJF,True,0,2020-08-13
rock guitar,Cool blue,,Cute logo,Sticker area,False,False,True,2,3100,775,Blue,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrElectricguitar1_Remake_7_7,7_7,1644,C6mRibmdjsk8vvYtS,True,0,2020-08-13
rocket,,,,,True,False,False,,,20000,White,Red,2x1,,Crafting,,1.0.0,space,None,None,None,False,Space,True,Does not play music,No lighting,FtrRocket,,1441,KkcXfWMrSimkgeyAT,False,0,2020-08-13
rocket lamp,Blue,,,,False,False,False,,1500,375,Light blue,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,True,Lamp,False,Does not play music,Fluorescent,FtrLavalamp_Remake_0_0,0_0,1851,JyFNqtLNJaayDW7WT,True,0,2020-08-13
rocket lamp,Red,,,,False,False,False,,1500,375,Red,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,True,Lamp,False,Does not play music,Fluorescent,FtrLavalamp_Remake_1_0,1_0,1851,xtPb2cDfnj4wHQCbp,True,0,2020-08-13
rocket lamp,Yellow,,,,False,False,False,,1500,375,Yellow,Orange,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,True,Lamp,False,Does not play music,Fluorescent,FtrLavalamp_Remake_2_0,2_0,1851,qS8yfxwPKzXEbtPBs,True,0,2020-08-13
rocket lamp,Turquoise,,,,False,False,False,,1500,375,Light blue,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,True,Lamp,False,Does not play music,Fluorescent,FtrLavalamp_Remake_3_0,3_0,1851,wWcfwGBc6yF88wrjb,True,0,2020-08-13
rocket lamp,Purple,,,,False,False,False,,1500,375,Purple,Blue,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,True,Lamp,False,Does not play music,Fluorescent,FtrLavalamp_Remake_4_0,4_0,1851,sQZunaTDFEqcLuPEi,True,0,2020-08-13
rocket lamp,Green,,,,False,False,False,,1500,375,Green,Yellow,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,True,Lamp,False,Does not play music,Fluorescent,FtrLavalamp_Remake_5_0,5_0,1851,i2XSzh44EjNae6qhw,True,0,2020-08-13
rocket lamp,Pink,,,,False,False,False,,1500,375,Pink,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,True,Lamp,False,Does not play music,Fluorescent,FtrLavalamp_Remake_6_0,6_0,1851,5vLFXPiq4goDBwqxx,True,0,2020-08-13
rocking chair,Light wood,Lumber type,,,True,True,False,2,,960,Beige,Beige,1x1,,Crafting,,1.0.0,living room,None,None,None,True,Chair,False,Does not play music,No lighting,FtrRockingchair_Remake_0_0,0_0,1103,WZoiuhf5z3YxrSsrH,False,0,2020-08-13
rocking chair,Natural wood,Lumber type,,,True,True,False,2,,960,Orange,Orange,1x1,,Crafting,,1.0.0,living room,None,None,None,True,Chair,False,Does not play music,No lighting,FtrRockingchair_Remake_1_0,1_0,1103,jxPNjfiBzCdb5tsxj,False,0,2020-08-13
rocking chair,Dark wood,Lumber type,,,True,True,False,2,,960,Brown,Brown,1x1,,Crafting,,1.0.0,living room,None,None,None,True,Chair,False,Does not play music,No lighting,FtrRockingchair_Remake_2_0,2_0,1103,6aMaskrMsv96YLbyP,False,0,2020-08-13
rocking chair,White,Lumber type,,,True,True,False,2,,960,White,White,1x1,,Crafting,,1.0.0,living room,None,None,None,True,Chair,False,Does not play music,No lighting,FtrRockingchair_Remake_3_0,3_0,1103,itm2ysqveinM3g6Nb,False,0,2020-08-13
rocking chair,Black,Lumber type,,,True,True,False,2,,960,Black,Black,1x1,,Crafting,,1.0.0,living room,None,None,None,True,Chair,False,Does not play music,No lighting,FtrRockingchair_Remake_4_0,4_0,1103,8K2rL8yxTQJ377G2t,False,0,2020-08-13
rocking horse,Natural,Paint color,,,True,True,False,1,,600,Yellow,Yellow,1x1,,Crafting,,1.0.0,child's room,fancy,None,None,True,Toy,False,Does not play music,No lighting,FtrRockinghorse_Remake_0_0,0_0,83,5yG5dJeztH649hDEF,False,0,2020-08-13
rocking horse,Colorful,Paint color,,,True,True,False,1,,600,Red,Blue,1x1,,Crafting,,1.0.0,child's room,fancy,None,None,True,Toy,False,Does not play music,No lighting,FtrRockinghorse_Remake_1_0,1_0,83,PnfktiMPc3uczaqET,False,0,2020-08-13
rocking horse,White,Paint color,,,True,True,False,1,,600,White,Light blue,1x1,,Crafting,,1.0.0,child's room,fancy,None,None,True,Toy,False,Does not play music,No lighting,FtrRockinghorse_Remake_2_0,2_0,83,E5xCNyG3S666Po9Lf,False,0,2020-08-13
rocking horse,Pastel,Paint color,,,True,True,False,1,,600,Pink,Purple,1x1,,Crafting,,1.0.0,child's room,fancy,None,None,True,Toy,False,Does not play music,No lighting,FtrRockinghorse_Remake_3_0,3_0,83,x2AAshk3vZmob4zon,False,0,2020-08-13
rocking horse,Blue,Paint color,,,True,True,False,1,,600,Blue,Light blue,1x1,,Crafting,,1.0.0,child's room,fancy,None,None,True,Toy,False,Does not play music,No lighting,FtrRockinghorse_Remake_4_0,4_0,83,gWsRZjnmBJkYeKRzx,False,0,2020-08-13
rocking horse,Pop,Paint color,,,True,True,False,1,,600,Light blue,Red,1x1,,Crafting,,1.0.0,child's room,fancy,None,None,True,Toy,False,Does not play music,No lighting,FtrRockinghorse_Remake_5_0,5_0,83,qDZHrhszEc9eJjBPD,False,0,2020-08-13
rose bed,Red,Flower color,,,True,True,False,2,,1400,Red,Green,2x2,,Crafting,,1.0.0,fancy,None,flowers,None,True,Bed,False,Does not play music,No lighting,FtrFlowerBedW_Remake_0_0,0_0,7235,p8RrZM4Fd3LgJYprm,False,0,2020-08-13
rose bed,Purple,Flower color,,,True,True,False,2,,1400,Purple,Green,2x2,,Crafting,,1.0.0,fancy,None,flowers,None,True,Bed,False,Does not play music,No lighting,FtrFlowerBedW_Remake_1_0,1_0,7235,dbPk29BrZrPQriAJv,False,0,2020-08-13
rose bed,Black,Flower color,,,True,True,False,2,,1400,Black,Green,2x2,,Crafting,,1.0.0,fancy,None,flowers,None,True,Bed,False,Does not play music,No lighting,FtrFlowerBedW_Remake_2_0,2_0,7235,5Gx4nQmQWhXauTzgk,False,0,2020-08-13
round space heater,White,,,,False,False,False,,2700,675,White,White,1x1,,Nook's Cranny,Season sale item,1.0.0,living room,school,None,None,True,Heating,False,Does not play music,No lighting,FtrStoveRound_Remake_0_0,0_0,2771,Nj3keSTznWDDkKepm,True,0,2020-08-13
round space heater,Black,,,,False,False,False,,2700,675,Black,Black,1x1,,Nook's Cranny,Season sale item,1.0.0,living room,school,None,None,True,Heating,False,Does not play music,No lighting,FtrStoveRound_Remake_1_0,1_0,2771,tKZXYfPR8TKLfhixP,True,0,2020-08-13
round space heater,Red,,,,False,False,False,,2700,675,Red,Red,1x1,,Nook's Cranny,Season sale item,1.0.0,living room,school,None,None,True,Heating,False,Does not play music,No lighting,FtrStoveRound_Remake_2_0,2_0,2771,B65rJDqKTZcnZPdrE,True,0,2020-08-13
round space heater,Green,,,,False,False,False,,2700,675,Green,Green,1x1,,Nook's Cranny,Season sale item,1.0.0,living room,school,None,None,True,Heating,False,Does not play music,No lighting,FtrStoveRound_Remake_3_0,3_0,2771,Fdq3tM5eiCbno2xji,True,0,2020-08-13
round space heater,Orange,,,,False,False,False,,2700,675,Orange,Orange,1x1,,Nook's Cranny,Season sale item,1.0.0,living room,school,None,None,True,Heating,False,Does not play music,No lighting,FtrStoveRound_Remake_4_0,4_0,2771,HAY4chL9uCKABaQJu,True,0,2020-08-13
round space heater,Light blue,,,,False,False,False,,2700,675,Light blue,Light blue,1x1,,Nook's Cranny,Season sale item,1.0.0,living room,school,None,None,True,Heating,False,Does not play music,No lighting,FtrStoveRound_Remake_5_0,5_0,2771,BYDjFzJumBZZzGET7,True,0,2020-08-13
safe,Silver,,,,False,False,False,,3600,900,Gray,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,expensive,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrSafebox_Remake_0_0,0_0,839,aMfnTih5n6jQ5bJHE,True,0,2020-08-13
safe,White,,,,False,False,False,,3600,900,White,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,expensive,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrSafebox_Remake_1_0,1_0,839,3ZbArQrgkYzgief4y,True,0,2020-08-13
safe,Black,,,,False,False,False,,3600,900,Black,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,expensive,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrSafebox_Remake_2_0,2_0,839,wY7u4YLz9avo8AGXk,True,0,2020-08-13
safe,Gold,,,,False,False,False,,3600,900,Yellow,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,expensive,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrSafebox_Remake_3_0,3_0,839,GCT7bxDSTwvYzwxjm,True,0,2020-08-13
sand castle,Natural sand,,,,False,False,False,,2100,525,Orange,Red,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,garden,None,None,False,Seaside,True,Does not play music,No lighting,FtrSandcastle_Remake_0_0,0_0,1117,i7RJv2qPab5Pucaz2,True,0,2020-08-13
sand castle,White sand,,,,False,False,False,,2100,525,Gray,Blue,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,garden,None,None,False,Seaside,True,Does not play music,No lighting,FtrSandcastle_Remake_1_0,1_0,1117,bbH5SY5jNFTamvTLP,True,0,2020-08-13
sandbox,,,,,False,False,False,,,12000,Beige,Colorful,3x2,2400,Nook Miles Shop,,1.0.0,garden,None,None,None,False,Playground,True,Does not play music,No lighting,FtrSandbox,,1116,8oNaMpJdfh8E9w6zw,False,0,2020-08-13
satellite,,,,,True,False,False,,,16250,Blue,White,2x1,,Crafting,,1.0.0,space,None,None,None,True,Space,True,Does not play music,No lighting,FtrSatellite,,1443,m7EotmYZGfWPrCrKp,False,0,2020-08-13
sauna heater,,,,,True,False,False,,,3510,Black,Gray,1x1,,Crafting,,1.0.0,bathroom,None,None,None,True,Fireplace,False,Does not play music,No lighting,FtrStoveSauna,,3689,zeqHNikZg489sMDu2,False,0,2020-08-13
scarecrow,,,,,True,False,False,,,130,Beige,Yellow,1x1,,Crafting,,1.0.0,garden,horror,None,None,False,Ranch,True,Does not play music,No lighting,FtrScarecrow,,1120,LshGzL3LLw673uFaH,False,0,2020-08-13
scattered papers,,,Essays,Writing,True,False,True,2,,400,White,Green,1.5x1.5,,Crafting,,1.0.0,den,office,None,None,True,Study,False,Does not play music,No lighting,FtrFloorpapers_Remake_0_0,0_0,4034,vfQBFJrut86FQKEX8,False,0,2020-08-13
scattered papers,,,Manuscript paper,Writing,True,False,True,2,,400,White,Green,1.5x1.5,,Crafting,,1.0.0,den,office,None,None,True,Study,False,Does not play music,No lighting,FtrFloorpapers_Remake_0_1,0_1,4034,xRRJPt8PHudoKhdvD,False,0,2020-08-13
scattered papers,,,Illustrations,Writing,True,False,True,2,,400,White,Light blue,1.5x1.5,,Crafting,,1.0.0,den,office,None,None,True,Study,False,Does not play music,No lighting,FtrFloorpapers_Remake_0_2,0_2,4034,tvGnfcrHedLLNXriQ,False,0,2020-08-13
scattered papers,,,Plans,Writing,True,False,True,2,,400,White,Orange,1.5x1.5,,Crafting,,1.0.0,den,office,None,None,True,Study,False,Does not play music,No lighting,FtrFloorpapers_Remake_0_3,0_3,4034,cvAxjdAYHkQC4LPWG,False,0,2020-08-13
school chair,Natural & silver,,,,False,False,False,,980,245,Yellow,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,None,None,school,True,Chair,False,Does not play music,No lighting,FtrSchoolChairS_Remake_0_0,0_0,1308,NukHfecsnkaCp2QMz,True,0,2020-08-13
school chair,Brown & white,,,,False,False,False,,980,245,Brown,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,None,None,school,True,Chair,False,Does not play music,No lighting,FtrSchoolChairS_Remake_1_0,1_0,1308,dHiaxgFab46c8kan4,True,0,2020-08-13
school chair,Light brown & black,,,,False,False,False,,980,245,Orange,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,None,None,school,True,Chair,False,Does not play music,No lighting,FtrSchoolChairS_Remake_2_0,2_0,1308,TB8xPSJhuu7YafYsv,True,0,2020-08-13
school chair,White & red,,,,False,False,False,,980,245,White,Red,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,None,None,school,True,Chair,False,Does not play music,No lighting,FtrSchoolChairS_Remake_3_0,3_0,1308,ZvwHXgonhNnHJMH6q,True,0,2020-08-13
school chair,Gray & blue,,,,False,False,False,,980,245,Gray,Blue,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,None,None,school,True,Chair,False,Does not play music,No lighting,FtrSchoolChairS_Remake_4_0,4_0,1308,Tth3gQprmS3vcndBS,True,0,2020-08-13
school chair,Beige & green,,,,False,False,False,,980,245,Beige,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,None,None,school,True,Chair,False,Does not play music,No lighting,FtrSchoolChairS_Remake_5_0,5_0,1308,pEr6cDMn37RijGCXW,True,0,2020-08-13
school desk,Natural & silver,,,,False,False,False,,1100,275,Yellow,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,None,None,school,False,Desk,False,Does not play music,No lighting,FtrSchoolTableS_Remake_0_0,0_0,1328,sSJDh9ononXBpyHEY,True,0,2020-08-13
school desk,Brown & white,,,,False,False,False,,1100,275,Brown,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,None,None,school,False,Desk,False,Does not play music,No lighting,FtrSchoolTableS_Remake_1_0,1_0,1328,GjBapFwyM2h4MssGA,True,0,2020-08-13
school desk,Light brown & black,,,,False,False,False,,1100,275,Orange,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,None,None,school,False,Desk,False,Does not play music,No lighting,FtrSchoolTableS_Remake_2_0,2_0,1328,c4LPPGGWHeZyXuDfH,True,0,2020-08-13
school desk,White & red,,,,False,False,False,,1100,275,White,Red,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,None,None,school,False,Desk,False,Does not play music,No lighting,FtrSchoolTableS_Remake_3_0,3_0,1328,pbR8h7okiYCT9jyzq,True,0,2020-08-13
school desk,Gray & blue,,,,False,False,False,,1100,275,Gray,Blue,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,None,None,school,False,Desk,False,Does not play music,No lighting,FtrSchoolTableS_Remake_4_0,4_0,1328,Qx6YNk7AhB9MazrSk,True,0,2020-08-13
school desk,Beige & green,,,,False,False,False,,1100,275,Beige,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,None,None,school,False,Desk,False,Does not play music,No lighting,FtrSchoolTableS_Remake_5_0,5_0,1328,YgXsaQPD7XfQb87dD,True,0,2020-08-13
screen,Bamboo,,,,False,False,False,,140000,35000,Yellow,Green,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,zen-style,expensive,None,None,False,Japanese Style,False,Does not play music,No lighting,FtrScreenByoubu_Remake_0_0,0_0,716,BAwK7aGJs85NoNhus,True,0,2020-08-13
screen,Plum,,,,False,False,False,,140000,35000,Yellow,Red,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,zen-style,expensive,None,None,False,Japanese Style,False,Does not play music,No lighting,FtrScreenByoubu_Remake_1_0,1_0,716,gKr6QZnehqhAbkuDf,True,0,2020-08-13
screen,Pine,,,,False,False,False,,140000,35000,Yellow,Green,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,zen-style,expensive,None,None,False,Japanese Style,False,Does not play music,No lighting,FtrScreenByoubu_Remake_2_0,2_0,716,chz42N5FbGPkxyTgu,True,0,2020-08-13
screen,Tiger,,,,False,False,False,,140000,35000,Yellow,Orange,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,zen-style,expensive,None,None,False,Japanese Style,False,Does not play music,No lighting,FtrScreenByoubu_Remake_3_0,3_0,716,QXK8XrHKB23TFPKCE,True,0,2020-08-13
screen,Dragon,,,,False,False,False,,140000,35000,Beige,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,zen-style,expensive,None,None,False,Japanese Style,False,Does not play music,No lighting,FtrScreenByoubu_Remake_4_0,4_0,716,qfppYWqSiPywDiT4t,True,0,2020-08-13
server,,,,,False,False,False,,100000,25000,Black,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,office,facility,None,None,True,Office,False,Does not play music,No lighting,FtrServer,,1126,7qaEQgzjaGm7XAep9,True,0,2020-08-13
serving cart,Natural,,,,False,False,False,,1300,325,Beige,Beige,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrServingcart_Remake_0_0,0_0,1606,BsLHqpK32mj4b8Bkv,True,0,2020-08-13
serving cart,Brown,,,,False,False,False,,1300,325,Brown,Brown,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrServingcart_Remake_1_0,1_0,1606,YJY35LRvtezzx7edn,True,0,2020-08-13
serving cart,White,,,,False,False,False,,1300,325,White,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrServingcart_Remake_2_0,2_0,1606,q3D4ZSmsp6Gon9cKZ,True,0,2020-08-13
serving cart,White & silver,,,,False,False,False,,1300,325,White,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrServingcart_Remake_3_0,3_0,1606,YJt9y4i4HXxPePjKF,True,0,2020-08-13
