Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Filename,Variant ID,Internal ID,Unique Entry ID,Purchasable,Achieved,Timestamp
rotary phone,Blue,,,,False,False,False,,640,160,Blue,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,False,Home Appliances,False,Does not play music,No lighting,FtrPhoneDial_Remake_3_0,3_0,4029,2z4Bkuccw8TXiKQ7a,True,0,2020-08-13
rotary phone,Red,,,,False,False,False,,640,160,Red,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,False,Home Appliances,False,Does not play music,No lighting,FtrPhoneDial_Remake_4_0,4_0,4029,ehfFFLywcCtSGg6GJ,True,0,2020-08-13
rotary phone,Yellow,,,,False,False,False,,640,160,Yellow,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,False,Home Appliances,False,Does not play music,No lighting,FtrPhoneDial_Remake_5_0,5_0,4029,rzrN2z4kwtKR2MA8h,True,0,2020-08-13
rotary phone,Orange,,,,False,False,False,,640,160,Orange,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,False,Home Appliances,False,Does not play music,No lighting,FtrPhoneDial_Remake_6_0,6_0,4029,o4FpX27w7Zz8on48w,True,0,2020-08-13
rotary phone,Silver,,,,False,False,False,,640,160,White,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,False,Home Appliances,False,Does not play music,No lighting,FtrPhoneDial_Remake_7_0,7_0,4029,mSfdka9cWfSX2fFRd,True,0,2020-08-13
Rover's briefcase,,,,,False,False,False,,,2000,Brown,Colorful,1x1,Rover,Reward for solving May Day maze,1.2.0,living room,None,None,None,False,Space,False,Does not play music,No lighting,FtrTrunkXct,,12472,fAhYzNCTX7mhwzCBJ,False,0,2020-08-13
saddled bichir model,,,,,False,False,False,,,12000,Brown,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishEndorikeriiToy,,6950,FRXrTFCvrxsSZnCQ4,False,0,2020-08-13
salmon model,,,,,False,False,False,,,2100,Brown,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishSakeToy,,7012,m7hC7p7pwDGmrcBAr,False,0,2020-08-13
saw shark model,,,,,False,False,False,,,36000,Brown,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishNokogirizameToy,,7002,WKyAtYRKbxyuMGCDM,False,0,2020-08-13
saw stag model,,,,,False,False,False,,,6000,Brown,Brown,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectNokogirikuwagataToy,,5922,E4eq8M8ofgLq3deYN,False,0,2020-08-13
scarab beetle model,,,,,False,False,False,,,30000,Beige,Beige,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectPurachinakoganeToy,,5929,6WKBLEukLLigxXASE,False,0,2020-08-13
Scorpio lamp,,,,,True,False,False,,,22125,Yellow,White,1x1,Crafting,,1.0.0,expensive,horror,stars,None,True,Lamp,False,Does not play music,Fluorescent,FtrZodiacScorpio,,5962,72LGzRSQCcWFYwgSL,False,0,2020-08-13
scorpion model,,,,,False,False,False,,,24000,Black,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectSasoriToy,,7094,TRkBzQfGRnmvC7zbC,False,0,2020-08-13
sea bass model,,,,,False,False,False,,,1200,Gray,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishSuzukiToy,,7018,FvvpLj7LjKrxQYCEi,False,0,2020-08-13
sea butterfly model,,,,,False,False,False,,,3000,White,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishKurioneToy,,6982,SD7xQy7snmfdq8uh4,False,0,2020-08-13
sea globe,,,,,False,False,False,,1200,300,Light blue,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,ocean,None,None,True,Seasonal Decor,False,Does not play music,No lighting,FtrSeaglobe,,1124,2BErpQeXgiice8tbj,True,0,2020-08-13
sea horse model,,,,,False,False,False,,,3300,Orange,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishTatsunootoshigoToy,,7021,NiGantevTuqG7Zwqc,False,0,2020-08-13
sewing machine,White,,,,False,False,False,,2100,525,White,Gray,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,True,Sewing Table,False,Does not play music,No lighting,FtrSewingmachine_Remake_0_0,0_0,1128,h7tHfqMW6CL87MMTL,True,0,2020-08-13
sewing machine,Blue,,,,False,False,False,,2100,525,Light blue,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,True,Sewing Table,False,Does not play music,No lighting,FtrSewingmachine_Remake_1_0,1_0,1128,8sDGXXX6LndeJF7TN,True,0,2020-08-13
sewing machine,Red,,,,False,False,False,,2100,525,Red,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,True,Sewing Table,False,Does not play music,No lighting,FtrSewingmachine_Remake_2_0,2_0,1128,Lr5yD3QbySazywCC5,True,0,2020-08-13
sewing machine,Pink,,,,False,False,False,,2100,525,Pink,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,True,Sewing Table,False,Does not play music,No lighting,FtrSewingmachine_Remake_3_0,3_0,1128,zneo8NC4raCbPLkQa,True,0,2020-08-13
sewing machine,Yellow,,,,False,False,False,,2100,525,Yellow,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,True,Sewing Table,False,Does not play music,No lighting,FtrSewingmachine_Remake_4_0,4_0,1128,tPkCbXFkKhj2X4v6w,True,0,2020-08-13
sewing machine,Green,,,,False,False,False,,2100,525,Green,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,True,Sewing Table,False,Does not play music,No lighting,FtrSewingmachine_Remake_5_0,5_0,1128,A7jS5dRsjAWg6ihms,True,0,2020-08-13
sewing machine,Black,,,,False,False,False,,2100,525,Black,Gray,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,True,Sewing Table,False,Does not play music,No lighting,FtrSewingmachine_Remake_6_0,6_0,1128,3h6LsqkooHCrpY3jM,True,0,2020-08-13
sewing project,Yellow,,,,False,False,False,,430,107,Yellow,Light blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,False,Sewing Table,False,Does not play music,No lighting,FtrSewingset_Remake_0_0,0_0,3443,RuaTEuoASa4E4cbNn,True,0,2020-08-13
sewing project,Green,,,,False,False,False,,430,107,Green,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,False,Sewing Table,False,Does not play music,No lighting,FtrSewingset_Remake_1_0,1_0,3443,LiPGswqv2Xen5SwxE,True,0,2020-08-13
sewing project,Blue,,,,False,False,False,,430,107,Light blue,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,False,Sewing Table,False,Does not play music,No lighting,FtrSewingset_Remake_2_0,2_0,3443,M4Ww9yMkaMDfJED4m,True,0,2020-08-13
sewing project,Ivory,,,,False,False,False,,430,107,Yellow,Brown,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,False,Sewing Table,False,Does not play music,No lighting,FtrSewingset_Remake_3_0,3_0,3443,HyjGebZL6Z2W2ccgX,True,0,2020-08-13
sewing project,Pink,,,,False,False,False,,430,107,Pink,Light blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,False,Sewing Table,False,Does not play music,No lighting,FtrSewingset_Remake_4_0,4_0,3443,2mwrDKj4Yckg3EY4y,True,0,2020-08-13
sewing project,Black,,,,False,False,False,,430,107,Black,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,False,Sewing Table,False,Does not play music,No lighting,FtrSewingset_Remake_5_0,5_0,3443,2MENjhvZ6zAAESh2t,True,0,2020-08-13
shaved-ice maker,Green,,,,False,False,False,,1400,350,Light blue,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,ocean,None,None,True,Kitchen Things,False,Does not play music,No lighting,FtrIcemachine_Remake_0_0,0_0,667,vtu6jaNpNK6EjYNit,True,0,2020-08-13
shaved-ice maker,Silver,,,,False,False,False,,1400,350,Light blue,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,ocean,None,None,True,Kitchen Things,False,Does not play music,No lighting,FtrIcemachine_Remake_1_0,1_0,667,mLm7sFe5iRRtepMPG,True,0,2020-08-13
shell lamp,White,Shell color,,,True,True,False,6,,4200,White,White,1x1,Crafting,,1.0.0,ocean,None,shell,None,True,Lamp,True,Does not play music,Fluorescent,FtrShellLamp_Remake_0_0,0_0,3984,TrXvC2mL2HTohjKT2,False,0,2020-08-13
shell lamp,Brown,Shell color,,,True,True,False,6,,4200,Brown,Brown,1x1,Crafting,,1.0.0,ocean,None,shell,None,True,Lamp,True,Does not play music,Fluorescent,FtrShellLamp_Remake_1_0,1_0,3984,MJDvFBwqgqTL4j7Qb,False,0,2020-08-13
shell lamp,Pink,Shell color,,,True,True,False,6,,4200,Pink,Pink,1x1,Crafting,,1.0.0,ocean,None,shell,None,True,Lamp,True,Does not play music,Fluorescent,FtrShellLamp_Remake_2_0,2_0,3984,c4SAw3tkxjFevZrGP,False,0,2020-08-13
shell lamp,Yellow,Shell color,,,True,True,False,6,,4200,Yellow,Yellow,1x1,Crafting,,1.0.0,ocean,None,shell,None,True,Lamp,True,Does not play music,Fluorescent,FtrShellLamp_Remake_3_0,3_0,3984,7AW3f3YBNGRoNhd7j,False,0,2020-08-13
shell lamp,Purple,Shell color,,,True,True,False,6,,4200,Purple,Purple,1x1,Crafting,,1.0.0,ocean,None,shell,None,True,Lamp,True,Does not play music,Fluorescent,FtrShellLamp_Remake_4_0,4_0,3984,XbBmTWsGYhA49MpEq,False,0,2020-08-13
shell lamp,Pearl,Shell color,,,True,True,False,6,,4200,White,White,1x1,Crafting,,1.0.0,ocean,None,shell,None,True,Lamp,True,Does not play music,Fluorescent,FtrShellLamp_Remake_5_0,5_0,3984,WoG7A5jFPZT6gJcuz,False,0,2020-08-13
shell speaker,White,Shell color,,,True,True,False,7,,5700,White,White,1x1,Crafting,,1.0.0,ocean,None,shell,None,True,Audio,True,Cheap,No lighting,FtrShellMusic_Remake_0_0,0_0,5150,6D98fcpxBpqCYvnbY,False,0,2020-08-13
shell speaker,Brown,Shell color,,,True,True,False,7,,5700,Brown,Brown,1x1,Crafting,,1.0.0,ocean,None,shell,None,True,Audio,True,Cheap,No lighting,FtrShellMusic_Remake_1_0,1_0,5150,DoERDh5zqQyAbyQft,False,0,2020-08-13
shell speaker,Pink,Shell color,,,True,True,False,7,,5700,Pink,Pink,1x1,Crafting,,1.0.0,ocean,None,shell,None,True,Audio,True,Cheap,No lighting,FtrShellMusic_Remake_2_0,2_0,5150,DuoxEsD2dnHtbnKYX,False,0,2020-08-13
shell speaker,Yellow,Shell color,,,True,True,False,7,,5700,Yellow,Yellow,1x1,Crafting,,1.0.0,ocean,None,shell,None,True,Audio,True,Cheap,No lighting,FtrShellMusic_Remake_3_0,3_0,5150,AYuRYTsGrfjwQuRgY,False,0,2020-08-13
shell speaker,Purple,Shell color,,,True,True,False,7,,5700,Purple,Purple,1x1,Crafting,,1.0.0,ocean,None,shell,None,True,Audio,True,Cheap,No lighting,FtrShellMusic_Remake_4_0,4_0,5150,yDheuEiXvuyYZ8WXB,False,0,2020-08-13
shell speaker,Pearl,Shell color,,,True,True,False,7,,5700,White,White,1x1,Crafting,,1.0.0,ocean,None,shell,None,True,Audio,True,Cheap,No lighting,FtrShellMusic_Remake_5_0,5_0,5150,Z7mY5xkr8Yiwe8efm,False,0,2020-08-13
silver bug trophy,,,,,False,False,False,,,425,Gray,Brown,1x1,Bug-Off,,1.0.0,expensive,None,None,None,False,Museum,False,Does not play music,No lighting,FtrTrophyInsectSilver,,1204,o3ay8t2xPihtRZB9k,False,0,2020-08-13
silver fish trophy,,,,,False,False,False,,,425,Gray,Brown,1x1,Fishing Tourney,,1.0.0,expensive,None,None,None,False,Museum,False,Does not play music,No lighting,FtrTrophyFishSilver,,1201,e9xcMKLek5GDNFT8e,False,0,2020-08-13
silver HHA trophy,,,,,False,False,False,,,425,Gray,Brown,1x1,HHA,,1.0.0,expensive,None,None,None,False,Museum,False,Does not play music,No lighting,FtrTrophyHhaSilver,,7100,qMCEizQuZhTJyEmg8,False,0,2020-08-13
simple kettle,Red,,,,False,False,False,,1300,325,Red,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrKettle_Remake_0_0,0_0,1845,6ThF9KvRpEi8DQYMv,True,0,2020-08-13
simple kettle,Yellow,,,,False,False,False,,1300,325,Yellow,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrKettle_Remake_1_0,1_0,1845,8cm4nPnyRBqSx2LHu,True,0,2020-08-13
simple kettle,Green,,,,False,False,False,,1300,325,Green,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrKettle_Remake_2_0,2_0,1845,ea5wukwHqNS5d4SS6,True,0,2020-08-13
simple kettle,Blue,,,,False,False,False,,1300,325,Light blue,Brown,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrKettle_Remake_3_0,3_0,1845,SPggGudetGpfqhZQZ,True,0,2020-08-13
simple kettle,Black,,,,False,False,False,,1300,325,Black,Brown,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrKettle_Remake_4_0,4_0,1845,AidhxCbjxSfThvMkD,True,0,2020-08-13
simple kettle,Navy blue,,,,False,False,False,,1300,325,Blue,Brown,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrKettle_Remake_5_0,5_0,1845,QgBGgXjTzqTQEwQQT,True,0,2020-08-13
simple kettle,White,,,,False,False,False,,1300,325,White,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrKettle_Remake_6_0,6_0,1845,DH6M4riNCexGcMs8y,True,0,2020-08-13
snail model,,,,,False,False,False,,,750,Beige,Beige,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectKatatsumuriToy,,7072,7sokY9bvEqzsQk8do,False,0,2020-08-13
snapping turtle model,,,,,False,False,False,,,15000,Brown,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishKamitsukigameToy,,6964,pt4k79sHKc6vkQH9C,False,0,2020-08-13
snow globe,,,,,False,False,False,,1300,325,White,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,freezing cold,None,None,True,Seasonal Decor,False,Does not play music,No lighting,FtrSnowglobe,,1145,R9mRJt4N8eRuFrWAb,True,0,2020-08-13
soft-shelled turtle model,,,,,False,False,False,,,11250,Green,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishSupponToy,,7017,QRh8R2Ng78CirFKoc,False,0,2020-08-13
soup kettle,Corn soup,,,,False,False,False,,3300,825,Yellow,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrSoupjar_Remake_0_0,0_0,3619,XQRKp8K4GbweLyPBf,True,0,2020-08-13
soup kettle,Cream stew,,,,False,False,False,,3300,825,White,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrSoupjar_Remake_1_0,1_0,3619,ESWx4iSKABLJZo7yg,True,0,2020-08-13
soup kettle,Curry,,,,False,False,False,,3300,825,Brown,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrSoupjar_Remake_2_0,2_0,3619,3C8Amw4njjHD6gBP7,True,0,2020-08-13
soup kettle,Minestrone,,,,False,False,False,,3300,825,Orange,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrSoupjar_Remake_3_0,3_0,3619,uN2r2ezxByz3csK3F,True,0,2020-08-13
soup kettle,Borscht,,,,False,False,False,,3300,825,Red,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrSoupjar_Remake_4_0,4_0,3619,6riMmCcDYWPHdkcuf,True,0,2020-08-13
soup kettle,Green curry,,,,False,False,False,,3300,825,Green,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrSoupjar_Remake_5_0,5_0,3619,biDEeNhL5GnDyEDcv,True,0,2020-08-13
soup kettle,Hot-and-sour soup,,,,False,False,False,,3300,825,Orange,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrSoupjar_Remake_6_0,6_0,3619,MseGPwTTZGWBzYEAQ,True,0,2020-08-13
soup kettle,Congee,,,,False,False,False,,3300,825,White,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrSoupjar_Remake_7_0,7_0,3619,awPCfMq3opt2H7D3K,True,0,2020-08-13
spider model,,,,,False,False,False,,,1800,Black,Yellow,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectKumoToy,,7079,Emqtopq9uB9CE2jGF,False,0,2020-08-13
squid model,,,,,False,False,False,,,1500,Beige,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishIkaToy,,6958,rMARsh77AysozogJr,False,0,2020-08-13
stack of books,Literature,Genre,,,True,True,False,1,,725,Colorful,White,1x1,Crafting,,1.0.0,den,living room,None,None,False,Study,False,Does not play music,No lighting,FtrBooks_Remake_0_0,0_0,1759,nfxH8g2g6aAK82zXb,False,0,2020-08-13
stack of books,Comics,Genre,,,True,True,False,1,,725,Colorful,White,1x1,Crafting,,1.0.0,den,living room,None,None,False,Study,False,Does not play music,No lighting,FtrBooks_Remake_1_0,1_0,1759,6LCXdTqKw6upEfTxg,False,0,2020-08-13
stack of books,Reference,Genre,,,True,True,False,1,,725,Colorful,White,1x1,Crafting,,1.0.0,den,living room,None,None,False,Study,False,Does not play music,No lighting,FtrBooks_Remake_2_0,2_0,1759,DzDzr9AhLfNeZwEnL,False,0,2020-08-13
stack of books,Old,Genre,,,True,True,False,1,,725,Beige,Yellow,1x1,Crafting,,1.0.0,den,living room,None,None,False,Study,False,Does not play music,No lighting,FtrBooks_Remake_3_0,3_0,1759,w2yxQvSwFMmDTCJbj,False,0,2020-08-13
stacked magazines,,,Gardening,Covers,True,False,True,2,,630,Colorful,Green,1x1,Crafting,,1.0.0,garage,child's room,None,None,False,Study,False,Does not play music,No lighting,FtrMagagine_Remake_0_0,0_0,1861,Bx2dLKff8EsLDGJD2,False,0,2020-08-13
stacked magazines,,,Travel,Covers,True,False,True,2,,630,Colorful,Red,1x1,Crafting,,1.0.0,garage,child's room,None,None,False,Study,False,Does not play music,No lighting,FtrMagagine_Remake_0_1,0_1,1861,hkdbRZWw2n4CTiZqW,False,0,2020-08-13
stacked magazines,,,Fashion,Covers,True,False,True,2,,630,Colorful,Gray,1x1,Crafting,,1.0.0,garage,child's room,None,None,False,Study,False,Does not play music,No lighting,FtrMagagine_Remake_0_2,0_2,1861,9inJanBbxvG9HjmWL,False,0,2020-08-13
stacked magazines,,,Sports,Covers,True,False,True,2,,630,Colorful,Colorful,1x1,Crafting,,1.0.0,garage,child's room,None,None,False,Study,False,Does not play music,No lighting,FtrMagagine_Remake_0_3,0_3,1861,vLT5S3gFS4YMjQmTC,False,0,2020-08-13
stacked magazines,,,Comics,Covers,True,False,True,2,,630,Colorful,Colorful,1x1,Crafting,,1.0.0,garage,child's room,None,None,False,Study,False,Does not play music,No lighting,FtrMagagine_Remake_0_4,0_4,1861,nEjkQW45qqzJQEDSh,False,0,2020-08-13
stacked magazines,,,Kids,Covers,True,False,True,2,,630,Colorful,Pink,1x1,Crafting,,1.0.0,garage,child's room,None,None,False,Study,False,Does not play music,No lighting,FtrMagagine_Remake_0_5,0_5,1861,j32nXDx6Z6Ke9peCM,False,0,2020-08-13
stacked magazines,,,Weekly news,Covers,True,False,True,2,,630,Colorful,Colorful,1x1,Crafting,,1.0.0,garage,child's room,None,None,False,Study,False,Does not play music,No lighting,FtrMagagine_Remake_0_6,0_6,1861,TJ3ZSDCvjpimL2Esm,False,0,2020-08-13
stand mixer,Gray,,,,False,False,False,,1400,350,Gray,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,True,Kitchen Things,False,Does not play music,No lighting,FtrStandmixer_Remake_0_0,0_0,4019,3fYtaGL6LWMHoXcpL,True,0,2020-08-13
stand mixer,Red,,,,False,False,False,,1400,350,Red,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,True,Kitchen Things,False,Does not play music,No lighting,FtrStandmixer_Remake_1_0,1_0,4019,WFt5c3PKBxxkbiybu,True,0,2020-08-13
stand mixer,Pink,,,,False,False,False,,1400,350,Pink,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,True,Kitchen Things,False,Does not play music,No lighting,FtrStandmixer_Remake_2_0,2_0,4019,cqgkgwPPL7Ktwci4r,True,0,2020-08-13
stand mixer,Light blue,,,,False,False,False,,1400,350,Light blue,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,True,Kitchen Things,False,Does not play music,No lighting,FtrStandmixer_Remake_3_0,3_0,4019,X2RfeK45afck2tHsP,True,0,2020-08-13
stand mixer,Yellow,,,,False,False,False,,1400,350,Yellow,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,True,Kitchen Things,False,Does not play music,No lighting,FtrStandmixer_Remake_4_0,4_0,4019,283hb2AkWpgduyxE9,True,0,2020-08-13
stand mixer,Black,,,,False,False,False,,1400,350,Black,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,True,Kitchen Things,False,Does not play music,No lighting,FtrStandmixer_Remake_5_0,5_0,4019,FNxhgtMKjQRGeZvEY,True,0,2020-08-13
star clock,Yellow,Color,,,True,True,False,3,,2250,Yellow,Yellow,1x1,Crafting,,1.0.0,space,fancy,stars,None,True,Clock,False,Does not play music,Fluorescent,FtrStarClock_Remake_0_0,0_0,7253,awi53fT5dS9coq24J,False,0,2020-08-13
star clock,Green,Color,,,True,True,False,3,,2250,Green,Green,1x1,Crafting,,1.0.0,space,fancy,stars,None,True,Clock,False,Does not play music,Fluorescent,FtrStarClock_Remake_1_0,1_0,7253,THvrGkA3HvEnu2pPo,False,0,2020-08-13
star clock,Blue,Color,,,True,True,False,3,,2250,Light blue,Light blue,1x1,Crafting,,1.0.0,space,fancy,stars,None,True,Clock,False,Does not play music,Fluorescent,FtrStarClock_Remake_2_0,2_0,7253,Z6FQaHcgRgTMtQMaa,False,0,2020-08-13
star clock,Purple,Color,,,True,True,False,3,,2250,Purple,Purple,1x1,Crafting,,1.0.0,space,fancy,stars,None,True,Clock,False,Does not play music,Fluorescent,FtrStarClock_Remake_3_0,3_0,7253,A9Ctcgrn56AWGo5rF,False,0,2020-08-13
star clock,Pink,Color,,,True,True,False,3,,2250,Pink,Pink,1x1,Crafting,,1.0.0,space,fancy,stars,None,True,Clock,False,Does not play music,Fluorescent,FtrStarClock_Remake_4_0,4_0,7253,8CvZoLfcKFEuv6Djz,False,0,2020-08-13
star clock,Orange,Color,,,True,True,False,3,,2250,Orange,Orange,1x1,Crafting,,1.0.0,space,fancy,stars,None,True,Clock,False,Does not play music,Fluorescent,FtrStarClock_Remake_5_0,5_0,7253,LaZMHcqkGmWZMf4yP,False,0,2020-08-13
star clock,White,Color,,,True,True,False,3,,2250,White,White,1x1,Crafting,,1.0.0,space,fancy,stars,None,True,Clock,False,Does not play music,Fluorescent,FtrStarClock_Remake_6_0,6_0,7253,kAM68SanGo4jJFdd6,False,0,2020-08-13
steamer-basket set,,,,,True,False,False,,,2400,Beige,Beige,1x1,Crafting,,1.0.0,zen-style,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrBasketsteamer,,3344,QB47a7FhZkWF8JFzZ,False,0,2020-08-13
stinkbug model,,,,,False,False,False,,,360,Green,Green,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectKamemushiToy,,7069,t63apdomFR5gXBwsX,False,0,2020-08-13
stovetop espresso maker,Silver,,,,False,False,False,,1700,425,Gray,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrEspressomaker_Remake_0_0,0_0,8297,wr2NPpAn7ZxpTChBE,True,0,2020-08-13
