Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Type,Villager Equippable,Filename,Internal ID,Unique Entry ID,Purchasable,Achieved,Timestamp
Labelle cap,Love,False,2400,600,Pink,Black,1x1,,Labelle,,All Year,False,1.0.0,Cool,everyday; sporty; theatrical,HeadCap,True,CapHatKatecap5,11750,fp3vkAthEFWPXhx6i,True,False,2020-08-13
Labelle hat,Twilight,False,2500,625,Purple,Black,1x1,,Labelle,,All Year,False,1.0.0,Gorgeous,everyday; formal; party; theatrical,HeadCap,True,CapHatKatehat0,9881,wGQfizPwiTjbeNxDs,True,False,2020-08-13
Labelle hat,Midnight,False,2500,625,Black,Black,1x1,,Labelle,,All Year,False,1.0.0,Gorgeous,everyday; formal; party; theatrical,HeadCap,True,CapHatKatehat1,11751,dkk6nawDAJhEtQHWv,True,False,2020-08-13
Labelle hat,Passion,False,2500,625,Red,Black,1x1,,Labelle,,All Year,False,1.0.0,Gorgeous,everyday; formal; party; theatrical,HeadCap,True,CapHatKatehat2,11752,ZasJY8MyebqqXFqKW,True,False,2020-08-13
Labelle hat,Ocean,False,2500,625,Blue,Black,1x1,,Labelle,,All Year,False,1.0.0,Gorgeous,everyday; formal; party; theatrical,HeadCap,True,CapHatKatehat3,11753,KGGqRzqpiddo5Czxw,True,False,2020-08-13
Labelle hat,Sunset,False,2500,625,Yellow,Black,1x1,,Labelle,,All Year,False,1.0.0,Gorgeous,everyday; formal; party; theatrical,HeadCap,True,CapHatKatehat4,11754,5fq7piPdz5rGNgBaP,True,False,2020-08-13
Labelle hat,Love,False,2500,625,Pink,Black,1x1,,Labelle,,All Year,False,1.0.0,Gorgeous,everyday; formal; party; theatrical,HeadCap,True,CapHatKatehat5,11755,PN3nhWn3rXBGdJomB,True,False,2020-08-13
leaf mask,Green,True,,200,Green,Green,1x1,,Crafting,,All Year,False,1.0.0,Cute,goth; outdoorsy,HeadFace,True,CapMaskLeaf0,7291,SzZ9pCgSNQz4P2PRn,False,False,2020-08-13
leaf-egg shell,None,True,,800,Green,Green,1x1,,Crafting,,All Year,False,1.1.0a,Active,fairy tale; party; theatrical,HeadCap,True,CapHatEggleaf0,12441,nwNuAognQtrTGfTWn,False,False,2020-08-13
lettered cap,Red,False,560,140,Red,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,everyday; outdoorsy; sporty,HeadCap,True,CapHatLogocap0,9866,7Q3wGGajkfDjfzhJz,True,False,2020-08-13
lettered cap,Beige,False,560,140,Beige,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,everyday; outdoorsy; sporty,HeadCap,True,CapHatLogocap1,12043,txEA3gtDENsLPjSLu,True,False,2020-08-13
lettered cap,Olive,False,560,140,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday; outdoorsy; sporty,HeadCap,True,CapHatLogocap2,12044,QSrmauRxdvykwxfZf,True,False,2020-08-13
lily crown,Colorful,True,,480,Red,Yellow,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,True,CapOrnamentYuri1,5114,oyd8dzDWXoCeq6d3P,False,False,2020-08-13
lovely cosmos crown,Colorful,True,,1120,Pink,Orange,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,True,CapOrnamentCosmos2,5109,JpEmegx5ChztAdbnv,False,False,2020-08-13
mage's hat,Black,False,3440,860,Black,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,fairy tale; goth,HeadCap,True,CapHatWitch0,5245,xC42tzk6SK3sN9RoG,True,False,2020-08-13
mage's hat,Blue,False,3440,860,Blue,Light blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,fairy tale; goth,HeadCap,True,CapHatWitch1,11843,TxrHS9qwEk83iea7P,True,False,2020-08-13
mage's hat,White,False,3440,860,White,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,fairy tale; goth,HeadCap,True,CapHatWitch2,11844,nN9u4Q77aHtudJxza,True,False,2020-08-13
mage's hat,Red,False,3440,860,Red,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,fairy tale; goth,HeadCap,True,CapHatWitch3,11845,v2iuwLr9rh2wfXpgC,True,False,2020-08-13
matanpushi,Blue,False,880,220,Blue,Beige,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,everyday; formal,HeadCap,True,CapHatMatampushi0,10914,G4fspHfP6FzwQEqto,True,False,2020-08-13
matanpushi,Brown,False,880,220,Brown,Light blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,everyday; formal,HeadCap,True,CapHatMatampushi1,12033,ZoE3A7vJmf6fjas2d,True,False,2020-08-13
matanpushi,Red,False,880,220,Red,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,everyday; formal,HeadCap,True,CapHatMatampushi2,12034,wLkeY9D82XAyLE3N9,True,False,2020-08-13
matronly bun,Hair Color,False,1280,320,Colorful,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,theatrical,Headgear_HasEar,False,CapWigOnionhair,5691,2HsMdh23YHSqA4AhL,True,False,2020-08-13
mesh cap,Purple,False,560,140,Purple,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,formal; party; theatrical; work,HeadCap,True,CapHatMeshcap0,5128,ci33Hxg6BtfZ4KKY9,True,False,2020-08-13
mesh cap,Red,False,560,140,Red,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,formal; party; theatrical; work,HeadCap,True,CapHatMeshcap1,11506,S878yxu4ziFfZiAYa,True,False,2020-08-13
mesh cap,Pink,False,560,140,Pink,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,formal; party; theatrical; work,HeadCap,True,CapHatMeshcap2,11507,ELafihA36MBWWb4HR,True,False,2020-08-13
mesh cap,Green,False,560,140,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,formal; party; theatrical; work,HeadCap,True,CapHatMeshcap3,11508,yDdLG4bLQnnATQQrh,True,False,2020-08-13
mesh cap,Orange,False,560,140,Orange,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,formal; party; theatrical; work,HeadCap,True,CapHatMeshcap4,11509,xtfgMAvaPXTMryc3N,True,False,2020-08-13
mesh cap,Yellow,False,560,140,Yellow,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,formal; party; theatrical; work,HeadCap,True,CapHatMeshcap5,11510,X2thzp4pg5qBhJrYZ,True,False,2020-08-13
mesh cap,Black,False,560,140,Black,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,formal; party; theatrical; work,HeadCap,True,CapHatMeshcap6,11511,B75gGQnqmbvwFnY3r,True,False,2020-08-13
milkmaid hat,White,False,,800,White,White,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,everyday; formal,Headgear_HasBang,False,CapBangsVolendamWhite,5365,xxPurMe9L9zyhgmoH,False,False,2020-08-13
mohawk wig,Hair Color,False,1280,320,Colorful,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cool,theatrical,Headgear_HasEar,False,CapWigMohican,5688,xSP2ma9tBnzzWzfv6,True,False,2020-08-13
mum crown,Colorful,True,,480,Red,Yellow,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,True,CapOrnamentMum1,5117,jcwfq9ffbRoL4AEde,False,False,2020-08-13
mummy mask,White,False,980,245,White,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,fairy tale; goth; theatrical,HeadFullFace,False,CapFullfaceMummyWhite,5324,RumzTwR7oeh4Ap6Ge,True,False,2020-08-13
New Year's hat,Red,False,500,125,Red,Yellow,1x1,,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,False,1.0.0,Gorgeous,party; theatrical,HeadCap,True,CapHatNewyearRed,4799,mRkejbn9CwDxWTD8v,False,False,2020-08-13
New Year's hat,Blue,False,500,125,Blue,Yellow,1x1,,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,False,1.0.0,Gorgeous,party; theatrical,HeadCap,True,CapHatNewyearBlue,5186,Eo5LXf3XdqiQyRyv9,False,False,2020-08-13
New Year's hat,Yellow,False,500,125,Yellow,Yellow,1x1,,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,False,1.0.0,Gorgeous,party; theatrical,HeadCap,True,CapHatNewyearYellow,5187,4P3oKZ7N4xXbHKcHD,False,False,2020-08-13
New Year's hat,Green,False,500,125,Green,Yellow,1x1,,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,False,1.0.0,Gorgeous,party; theatrical,HeadCap,True,CapHatNewyearGreen,5188,STBytwCasPPX5vfWn,False,False,2020-08-13
New Year's hat,Orange,False,500,125,Orange,Yellow,1x1,,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,False,1.0.0,Gorgeous,party; theatrical,HeadCap,True,CapHatNewyearOrange,5189,2jcPz9T4E5CHeytdR,False,False,2020-08-13
New Year's hat,Purple,False,500,125,Purple,Yellow,1x1,,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,False,1.0.0,Gorgeous,party; theatrical,HeadCap,True,CapHatNewyearPurple,5190,B7pexDLSa7ZxqCRx2,False,False,2020-08-13
New Year's hat,Pink,False,500,125,Pink,Yellow,1x1,,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,False,1.0.0,Gorgeous,party; theatrical,HeadCap,True,CapHatNewyearPink,5191,JHAzmuxhiGZG5xJzv,False,False,2020-08-13
New Year's hat,Light blue,False,500,125,Light blue,Yellow,1x1,,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,False,1.0.0,Gorgeous,party; theatrical,HeadCap,True,CapHatNewyearLightblue,5192,zDsxniwxCt7Lyb2Aa,False,False,2020-08-13
New Year's silk hat,Red,False,500,125,Red,Yellow,1x1,,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,False,1.0.0,Gorgeous,party; theatrical,HeadCap,True,CapHatNewyearsilkRed,5946,4gvYY4rPwuzRbaMXQ,False,False,2020-08-13
New Year's silk hat,Blue,False,500,125,Blue,Yellow,1x1,,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,False,1.0.0,Gorgeous,party; theatrical,HeadCap,True,CapHatNewyearsilkBlue,5947,D3oDFZZsBaBoJ9NeJ,False,False,2020-08-13
New Year's silk hat,Yellow,False,500,125,Yellow,Yellow,1x1,,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,False,1.0.0,Gorgeous,party; theatrical,HeadCap,True,CapHatNewyearsilkYellow,5948,k8tKF4tYi5ZejnpTb,False,False,2020-08-13
New Year's silk hat,Green,False,500,125,Green,Yellow,1x1,,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,False,1.0.0,Gorgeous,party; theatrical,HeadCap,True,CapHatNewyearsilkGreen,5949,gF3HgnhNTRHXjaw7B,False,False,2020-08-13
New Year's silk hat,Orange,False,500,125,Orange,Yellow,1x1,,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,False,1.0.0,Gorgeous,party; theatrical,HeadCap,True,CapHatNewyearsilkOrange,5950,s2Q4sYtm9FQzx8L95,False,False,2020-08-13
New Year's silk hat,Purple,False,500,125,Purple,Yellow,1x1,,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,False,1.0.0,Gorgeous,party; theatrical,HeadCap,True,CapHatNewyearsilkPurple,5951,SY9weEDnd4egCfKts,False,False,2020-08-13
New Year's silk hat,Pink,False,500,125,Pink,Yellow,1x1,,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,False,1.0.0,Gorgeous,party; theatrical,HeadCap,True,CapHatNewyearsilkPink,5952,4KbWNw4jwLokepjDz,False,False,2020-08-13
New Year's silk hat,Light blue,False,500,125,Light blue,Yellow,1x1,,New Year's Eve,Purchased from Tom Nook on New Year's Eve,All Year,False,1.0.0,Gorgeous,party; theatrical,HeadCap,True,CapHatNewyearsilkLightblue,5953,YsNhinT3gy8CYuB4d,False,False,2020-08-13
ninja hood,Dark blue,False,1400,350,Blue,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,fairy tale; work,Headgear_NoEarNoJaw,False,CapCostumeNinja0,5364,tNfkPdEzqBqjaJpoL,True,False,2020-08-13
ninja hood,Gray,False,1400,350,Black,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,fairy tale; work,Headgear_NoEarNoJaw,False,CapCostumeNinja1,11870,pqeTwLRpzY2iimLhX,True,False,2020-08-13
ninja hood,Red,False,1400,350,Red,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,fairy tale; work,Headgear_NoEarNoJaw,False,CapCostumeNinja2,11871,cjHgPwXzQKaAvmhuC,True,False,2020-08-13
ninja hood,Purple,False,1400,350,Purple,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,fairy tale; work,Headgear_NoEarNoJaw,False,CapCostumeNinja3,11872,tB493c7XfJfk3SNdz,True,False,2020-08-13
ninja hood,Aqua,False,1400,350,Light blue,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,fairy tale; work,Headgear_NoEarNoJaw,False,CapCostumeNinja4,11873,QLNKKCbkjKA4dbrrT,True,False,2020-08-13
ninja hood,Green,False,1400,350,Green,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,fairy tale; work,Headgear_NoEarNoJaw,False,CapCostumeNinja5,11874,XaaDcBAN2LENqYzcv,True,False,2020-08-13
ninja hood,Yellow,False,1400,350,Yellow,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,fairy tale; work,Headgear_NoEarNoJaw,False,CapCostumeNinja6,11875,M5W4YEuvEQ787Tegk,True,False,2020-08-13
ninja hood,Orange,False,1400,350,Orange,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,fairy tale; work,Headgear_NoEarNoJaw,False,CapCostumeNinja7,11876,xuwDmWqQkxgPZPqRg,True,False,2020-08-13
Noh mask,White,False,2400,600,Beige,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,goth; theatrical,HeadFace,True,CapMaskNomenWhite,6036,g5HMKByrRY6yupb25,True,False,2020-08-13
Nook Inc. bandanna,Yellow,False,,2500,Orange,Yellow,1x1,500,Nook Miles Shop,,All Year,False,1.0.0,Simple,outdoorsy; work,HeadCap,True,CapHatBandanaRco,5628,uPbBLGqqSiTSKdsap,False,False,2020-08-13
Nook Inc. cap,Green,False,,2500,Green,White,1x1,500,Nook Miles Shop,,All Year,False,1.0.0,Simple,outdoorsy; sporty,HeadCap,True,CapHatMeshcapRco,5627,M6ZPhdcjGPvRGtDCS,False,False,2020-08-13
nurse's cap,Pink,False,1680,420,Pink,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,work,HeadHairOrnament_Back,True,CapOrnamentTNurse0,6947,2nZYXc5ee6terDyJY,True,False,2020-08-13
nurse's cap,White,False,1680,420,White,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,work,HeadHairOrnament_Back,True,CapOrnamentTNurse1,11812,u6EEbkfK3e6iHMXsY,True,False,2020-08-13
nurse's cap,Blue,False,1680,420,Blue,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,work,HeadHairOrnament_Back,True,CapOrnamentTNurse2,11813,NWWLjb8pmu6tC438t,True,False,2020-08-13
OK Motors cap,,False,770,192,White,Blue,1x1,,Nook Shopping Promotion,Link Nintendo Account to Pocket Camp; then redeem a 16-digit code on your Nintendo Switch,All Year,False,1.1.0,Simple,work,HeadCap,True,CapHatOkmotors0,12424,EfqFMvapb35xaDsnk,False,False,2020-08-13
orange hat,Orange,True,,1000,Orange,Green,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,True,CapHatOrange,5275,QSHPkoQAJJpdDJpXv,False,False,2020-08-13
outback hat,Brown,False,1560,390,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; outdoorsy; work,HeadCap,True,CapHatTengallon0,5399,aGQncv2i5uCn6BRFC,True,False,2020-08-13
outback hat,Beige,False,1560,390,Beige,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Elegant,everyday; outdoorsy; work,HeadCap,True,CapHatTengallon1,11053,L7gfFxKYMfYFsmc3o,True,False,2020-08-13
outback hat,Red,False,1560,390,Red,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Elegant,everyday; outdoorsy; work,HeadCap,True,CapHatTengallon2,11054,BpLh5uscghzcSqNyJ,True,False,2020-08-13
outback hat,Pink,False,1560,390,Pink,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; outdoorsy; work,HeadCap,True,CapHatTengallon3,11055,e9ntmssz8a4Ydsnii,True,False,2020-08-13
outback hat,White,False,1560,390,White,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; outdoorsy; work,HeadCap,True,CapHatTengallon4,11056,uBsynLkxZLapw4j4w,True,False,2020-08-13
outdoor hat,Orange,False,1100,275,Orange,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,HeadCap,True,CapHatOutdoor0,5258,Taf2gy9MqCWtD8Lm9,True,False,2020-08-13
outdoor hat,Blue,False,1100,275,Blue,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,outdoorsy; sporty,HeadCap,True,CapHatOutdoor1,11038,Tni7PAyBS3NrwqbTn,True,False,2020-08-13
outdoor hat,Purple,False,1100,275,Purple,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,outdoorsy; sporty,HeadCap,True,CapHatOutdoor2,11039,bSsN9ide5eYd2KxoS,True,False,2020-08-13
outdoor hat,Red,False,1100,275,Red,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,HeadCap,True,CapHatOutdoor3,11040,jG7vw4ZYdt5wxPJZh,True,False,2020-08-13
outdoor hat,Yellow,False,1100,275,Yellow,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,outdoorsy; sporty,HeadCap,True,CapHatOutdoor4,11041,9TQZoMLhikHRrrDDZ,True,False,2020-08-13
outdoor hat,Light blue,False,1100,275,Light blue,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,HeadCap,True,CapHatOutdoor5,11042,w9GeNeMPYKBxbYSH2,True,False,2020-08-13
outdoor hat,Green,False,1100,275,Green,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,HeadCap,True,CapHatOutdoor6,11043,mSxNGDSx7y6kZarnc,True,False,2020-08-13
outdoor hat,Beige,False,1100,275,Beige,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,HeadCap,True,CapHatOutdoor7,11044,sTS2R5YRfdAxfEy8Z,True,False,2020-08-13
paintball mask,Black,False,1040,260,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,outdoorsy; sporty,HeadFace,False,CapMaskPaint0,5395,hXFTMo9zh7Mx7yDDa,True,False,2020-08-13
paintball mask,White,False,1040,260,White,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,outdoorsy; sporty,HeadFace,False,CapMaskPaint1,10227,iFPdeeqLGNuWaconR,True,False,2020-08-13
paintball mask,Olive,False,1040,260,Green,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,outdoorsy; sporty,HeadFace,False,CapMaskPaint2,10228,WaYr6qyZ6w2y7M8r2,True,False,2020-08-13
paintball mask,Yellow,False,1040,260,Yellow,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,outdoorsy; sporty,HeadFace,False,CapMaskPaint3,10229,cQY7bMzg8NgyLQXDJ,True,False,2020-08-13
paisley bandanna,Red,False,700,175,Red,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy,HeadCap,True,CapHatBandana0,5294,93GubKimrHwj42NtQ,True,False,2020-08-13
paisley bandanna,Blue,False,700,175,Blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy,HeadCap,True,CapHatBandana1,10760,LnqYNcbocnnRFYYbM,True,False,2020-08-13
paisley bandanna,Yellow,False,700,175,Yellow,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy,HeadCap,True,CapHatBandana2,10761,F8Fsf43ae6RCTkuAo,True,False,2020-08-13
paisley bandanna,Black,False,700,175,Black,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy,HeadCap,True,CapHatBandana3,10762,RxdhMRe7iZv3LxYtQ,True,False,2020-08-13
paisley bandanna,Green,False,700,175,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy,HeadCap,True,CapHatBandana4,10763,7Z4qghfvzEp2EMfYw,True,False,2020-08-13
paisley bandanna,Orange,False,700,175,Orange,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy,HeadCap,True,CapHatBandana5,10764,jbJkcPtdqKgh8v9AG,True,False,2020-08-13
paisley bandanna,Pink,False,700,175,Pink,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy,HeadCap,True,CapHatBandana6,10765,jDiN5BX2LQjQg7eod,True,False,2020-08-13
paisley bandanna,Purple,False,700,175,Purple,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy,HeadCap,True,CapHatBandana7,10766,covzbSvXPRPk6gLtk,True,False,2020-08-13
pansy crown,Colorful,True,,480,Colorful,Colorful,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,True,CapOrnamentPansy1,5105,Kn2k9jdadPZNeT4oH,False,False,2020-08-13
paper bag,Beige,False,140,35,Beige,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,goth,HeadFullFace,False,CapFullfacePaperbagBeige,5840,Z8NpXTFEZNuwzJb7B,True,False,2020-08-13
paperboy cap,Brown,False,1470,367,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal; work,HeadCap,True,CapHatHunting0,5147,GAyDQZez4XQdjCAnn,True,False,2020-08-13
paperboy cap,Gray,False,1470,367,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal; work,HeadCap,True,CapHatHunting1,11512,ymFNyTkYST6eYQDWm,True,False,2020-08-13
paperboy cap,Green,False,1470,367,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; formal; work,HeadCap,True,CapHatHunting2,11513,MntgoecKWvqftbcj9,True,False,2020-08-13
paperboy cap,Blue,False,1470,367,Light blue,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal; work,HeadCap,True,CapHatHunting3,11514,pfBtD75A8gSxZY3TQ,True,False,2020-08-13
paperboy cap,Red,False,1470,367,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; formal; work,HeadCap,True,CapHatHunting4,11515,e3k4XpPMoahNaWv78,True,False,2020-08-13
patchwork tulip hat,Pink,False,1680,420,Pink,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,outdoorsy; comfy; vacation,HeadCap,True,CapHatTulippatch0,9870,SGjLHQg8TFGDWH2N8,True,False,2020-08-13
patchwork tulip hat,Blue,False,1680,420,Blue,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,outdoorsy; comfy; vacation,HeadCap,True,CapHatTulippatch1,11993,pTWoeyHzNCW9ZW67y,True,False,2020-08-13
patchwork tulip hat,Yellow,False,1680,420,Yellow,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,outdoorsy; comfy; vacation,HeadCap,True,CapHatTulippatch2,11994,Zxq3wn7giQ6rBFaRT,True,False,2020-08-13
peach hat,Peach,True,,1000,Pink,Yellow,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,True,CapHatPeach0,9874,ndyX7HhTu335TzW9b,False,False,2020-08-13
pear hat,Green,True,,1000,Green,Brown,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,True,CapHatPear0,9872,nQDCrcuuoxWRwhyzt,False,False,2020-08-13
pigtail,Hair Color,False,,800,Colorful,Colorful,1x1,,Gulliver,,All Year,False,1.0.0,Cool,everyday,Headgear_HasEar,False,CapWigPigtail,5819,8GiNANCYoscQGgW8i,False,False,2020-08-13
pilot's cap,Brown,False,1120,280,Brown,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Cool,outdoorsy; work,Headgear_NoEar,False,CapHelmetPilot0,5362,MeD6WKsME9zhgTo5R,True,False,2020-08-13
pilot's cap,Black,False,1120,280,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,outdoorsy; work,Headgear_NoEar,False,CapHelmetPilot1,11613,6BxAvii2rcxRCaL7g,True,False,2020-08-13
pilot's cap,Avocado,False,1120,280,Green,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,outdoorsy; work,Headgear_NoEar,False,CapHelmetPilot2,11614,yG8ej28n3Gn5GBvKr,True,False,2020-08-13
