Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Filename,Internal ID,Unique Entry ID,Purchasable,Achieved,Timestamp
slippers,White,False,350,87,White,White,1x1,,Kicks,,All Year,False,1.0.0,Simple,everyday; comfy; vacation,False,ShoesLowcutSlipper2,10085,bpzqd39eBwbJssiHz,True,False,2020-08-13
slippers,Pink,False,350,87,Pink,Pink,1x1,,Kicks,,All Year,False,1.0.0,Simple,everyday; comfy; vacation,False,ShoesLowcutSlipper3,10086,7XL3FwRuMpX8pPSXM,True,False,2020-08-13
slippers,Green,False,350,87,Green,Green,1x1,,Kicks,,All Year,False,1.0.0,Simple,everyday; comfy; vacation,False,ShoesLowcutSlipper4,10087,YWYrqAtzzDkkBDF8c,True,False,2020-08-13
slippers,Blue,False,350,87,Light blue,Light blue,1x1,,Kicks,,All Year,False,1.0.0,Simple,everyday; comfy; vacation,False,ShoesLowcutSlipper5,10088,HqAwM9tDz8fPfjaZr,True,False,2020-08-13
slippers,Red,False,350,87,Red,Red,1x1,,Kicks,,All Year,False,1.0.0,Simple,everyday; comfy; vacation,False,ShoesLowcutSlipper6,10089,XmM5wAFrFkbtD9D2m,True,False,2020-08-13
slippers,Yellow,False,350,87,Yellow,Yellow,1x1,,Kicks,,All Year,False,1.0.0,Simple,everyday; comfy; vacation,False,ShoesLowcutSlipper7,10090,ohaR7XgRkjjK7WrAj,True,False,2020-08-13
space boots,White,False,4300,1075,White,White,1x1,,Kicks,,All Year,False,1.0.0,Active,fairy tale; work,False,ShoesKneeSpaceWhite,5760,wJ5GGhiCqRiGiyADm,True,False,2020-08-13
sporty sandals,Red,False,1300,325,Red,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,outdoorsy; comfy; sporty; vacation,False,ShoesSandalSports0,5824,dB9Zh49MxmTnhe2sT,True,False,2020-08-13
sporty sandals,Olive,False,1300,325,Green,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,outdoorsy; comfy; sporty; vacation,False,ShoesSandalSports1,10728,vvY85zikpeYg4Y2bh,True,False,2020-08-13
sporty sandals,Blue,False,1300,325,Blue,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,outdoorsy; comfy; sporty; vacation,False,ShoesSandalSports2,10729,fjn8jpqyKCATL5Zrj,True,False,2020-08-13
sporty sandals,Purple,False,1300,325,Purple,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,outdoorsy; comfy; sporty; vacation,False,ShoesSandalSports3,10730,NPRvY4itdRnthXiXb,True,False,2020-08-13
sporty sandals,Green,False,1300,325,Green,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Active,outdoorsy; comfy; sporty; vacation,False,ShoesSandalSports4,10731,DAkrAkhrWzoLCghmY,True,False,2020-08-13
sporty sandals,Pink,False,1300,325,Pink,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,outdoorsy; comfy; sporty; vacation,False,ShoesSandalSports5,10732,cFDQtHvQLzvDxXBmF,True,False,2020-08-13
sporty sandals,Beige,False,1300,325,Beige,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,outdoorsy; comfy; sporty; vacation,False,ShoesSandalSports6,10733,gHXQ5sakxYkDn3fAP,True,False,2020-08-13
sporty sandals,Gray,False,1300,325,Light blue,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,outdoorsy; comfy; sporty; vacation,False,ShoesSandalSports7,10734,FtBvM9FNfSW2YkvR4,True,False,2020-08-13
steel-toed boots,Brown,False,2640,660,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Cool,everyday; work,False,ShoesKneeEngineerboots0,2593,hjin67297NyjQEihM,True,False,2020-08-13
steel-toed boots,Beige,False,2640,660,Beige,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,everyday; work,False,ShoesKneeEngineerboots1,11232,Nc8FzgrGXu7C7yw5c,True,False,2020-08-13
steel-toed boots,Green,False,2640,660,Green,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,everyday; work,False,ShoesKneeEngineerboots2,11233,8bdJLyFwFaLiPyBgM,True,False,2020-08-13
steel-toed boots,Black,False,2640,660,Black,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,everyday; work,False,ShoesKneeEngineerboots3,11234,JLqpaYbMxsMNeattz,True,False,2020-08-13
steel-toed boots,Red,False,2640,660,Red,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Cool,everyday; work,False,ShoesKneeEngineerboots4,11235,AFT7LK6ZemaX5DpGb,True,False,2020-08-13
steel-toed boots,Gray,False,2640,660,Gray,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,everyday; work,False,ShoesKneeEngineerboots5,11236,QsKyMZv4z788odcXQ,True,False,2020-08-13
stone-egg shoes,None,True,,800,Orange,Brown,1x1,,Crafting,,All Year,False,1.1.0a,Active,fairy tale; party; theatrical,False,ShoesLowcutEggrock0,12456,iNjeDCdctCeLqyxjv,False,False,2020-08-13
strappy heels,Red,False,1560,390,Red,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,formal; party; theatrical,False,ShoesLowcutGlitter0,5561,bmvzeeTGHXiwdZJcg,True,False,2020-08-13
strappy heels,Blue,False,1560,390,Blue,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,formal; party; theatrical,False,ShoesLowcutGlitter1,10142,A3oghyX4PgSMkZJef,True,False,2020-08-13
strappy heels,Gold,False,1560,390,Orange,Orange,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,formal; party; theatrical,False,ShoesLowcutGlitter2,10143,KsqvFoouvtYt6KAYE,True,False,2020-08-13
strappy heels,Silver,False,1560,390,Gray,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,formal; party; theatrical,False,ShoesLowcutGlitter3,10144,chbFMWwZyPPaqbkjg,True,False,2020-08-13
strappy heels,Black,False,1560,390,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Gorgeous,formal; party; theatrical,False,ShoesLowcutGlitter4,10145,g2CG68ZjmWHrGRKjk,True,False,2020-08-13
strappy heels,Pink,False,1560,390,Pink,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,formal; party; theatrical,False,ShoesLowcutGlitter5,10146,vqMwAq9ky8WxLKPG8,True,False,2020-08-13
strappy heels,Green,False,1560,390,Green,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,formal; party; theatrical,False,ShoesLowcutGlitter6,10147,BR6iENsuxdaGLEZam,True,False,2020-08-13
strappy heels,Purple,False,1560,390,Purple,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,formal; party; theatrical,False,ShoesLowcutGlitter7,10148,E75eKo2LiRpEdp8bT,True,False,2020-08-13
traditional flower shoes,Red,False,1800,450,Red,Blue,1x1,,Kicks,,All Year,False,1.0.0,Elegant,formal; party,False,ShoesLowcutGgotshin0,5622,p8rmo5DkHoGjSK5SA,True,False,2020-08-13
traditional flower shoes,Pink,False,1800,450,Pink,White,1x1,,Kicks,,All Year,False,1.0.0,Elegant,formal; party,False,ShoesLowcutGgotshin1,10988,u3MShjWuHsM8H4jkv,True,False,2020-08-13
traditional flower shoes,Blue,False,1800,450,Blue,Brown,1x1,,Kicks,,All Year,False,1.0.0,Elegant,formal; party,False,ShoesLowcutGgotshin2,10989,gP6Pc7r6PG9hrQHNK,True,False,2020-08-13
traditional flower shoes,Yellow,False,1800,450,Yellow,Brown,1x1,,Kicks,,All Year,False,1.0.0,Elegant,formal; party,False,ShoesLowcutGgotshin3,10990,8jieRWyNTggC4jMrr,True,False,2020-08-13
traditional flower shoes,Lime,False,1800,450,Yellow,Red,1x1,,Kicks,,All Year,False,1.0.0,Elegant,formal; party,False,ShoesLowcutGgotshin4,10991,cN9q9x2LaZYY8qv6F,True,False,2020-08-13
trekking shoes,Orange,False,1500,375,Brown,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,outdoorsy; sporty,False,ShoesHighcutTrekking0,5388,Qbk8zzBxRCSM2J5zJ,True,False,2020-08-13
trekking shoes,Gray,False,1500,375,Black,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,False,ShoesHighcutTrekking1,11237,TkjSkJFhub7FjDuMC,True,False,2020-08-13
trekking shoes,Black,False,1500,375,Black,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,outdoorsy; sporty,False,ShoesHighcutTrekking2,11238,sfQZCGCu4tTHfMpNt,True,False,2020-08-13
trekking shoes,Light blue,False,1500,375,Light blue,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,outdoorsy; sporty,False,ShoesHighcutTrekking3,11239,embSAwtn69LDNFbAD,True,False,2020-08-13
trekking shoes,Yellow,False,1500,375,Yellow,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty,False,ShoesHighcutTrekking4,11240,FmbcmRRcN58qYyLXu,True,False,2020-08-13
trekking shoes,Purple,False,1500,375,Purple,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,outdoorsy; sporty,False,ShoesHighcutTrekking5,11241,aexteKPGADNrE9xfs,True,False,2020-08-13
trekking shoes,White,False,1500,375,White,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,outdoorsy; sporty,False,ShoesHighcutTrekking6,11242,Ywpc2D7NoK2qBxf6F,True,False,2020-08-13
trekking shoes,Brown,False,1500,375,Brown,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,outdoorsy; sporty,False,ShoesHighcutTrekking7,11243,T3ZqLcjzTfxQdKYMw,True,False,2020-08-13
velour boots,Ruby red,False,1920,480,Red,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Elegant,everyday; party,False,ShoesKneeVelour0,4732,bb8zrf3uymyQcZ95R,True,False,2020-08-13
velour boots,Gray,False,1920,480,Gray,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Elegant,everyday; party,False,ShoesKneeVelour1,11675,tAmnjnqTjNDGCWarN,True,False,2020-08-13
velour boots,Brown,False,1920,480,Brown,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Elegant,everyday; party,False,ShoesKneeVelour2,11676,zhxznAbZgApqG5tsS,True,False,2020-08-13
velour boots,Blue,False,1920,480,Blue,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Elegant,everyday; party,False,ShoesKneeVelour3,11677,Zvqbb4TRJvGTvRRKa,True,False,2020-08-13
velour boots,Mustard,False,1920,480,Yellow,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Elegant,everyday; party,False,ShoesKneeVelour4,11678,FgLL99NEEz5piTwSu,True,False,2020-08-13
vinyl round-toed pumps,Beige,False,1500,375,Beige,Beige,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Simple,everyday; fairy tale; formal; party; theatrical; work,False,ShoesLowcutEnamelpumps0,4723,RecSgePXKnagDi74R,True,False,2020-08-13
vinyl round-toed pumps,Mint,False,1500,375,Light blue,Light blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Simple,everyday; fairy tale; formal; party; theatrical; work,False,ShoesLowcutEnamelpumps1,10116,St4Gybmqd2uS7cvwF,True,False,2020-08-13
vinyl round-toed pumps,Brown,False,1500,375,Brown,Brown,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; fairy tale; formal; party; theatrical; work,False,ShoesLowcutEnamelpumps2,10117,NZymvJ5oCBcmgXJ5t,True,False,2020-08-13
vinyl round-toed pumps,Pink,False,1500,375,Pink,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Simple,everyday; fairy tale; formal; party; theatrical; work,False,ShoesLowcutEnamelpumps3,10118,dhcs3Lwx3oeiy4ngb,True,False,2020-08-13
vinyl round-toed pumps,White,False,1500,375,White,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; fairy tale; formal; party; theatrical; work,False,ShoesLowcutEnamelpumps4,10119,nTzMdQGrukqyBP8tk,True,False,2020-08-13
vinyl round-toed pumps,Black,False,1500,375,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Simple,everyday; fairy tale; formal; party; theatrical; work,False,ShoesLowcutEnamelpumps5,10120,HG234xKCQ8jRhttM6,True,False,2020-08-13
visual-punk boots,Black,False,2200,550,Black,Black,1x1,,Kicks,,All Year,False,1.0.0,Cool,party; theatrical; work,False,ShoesKneeVisualBlack,5609,hP4STomyv7jb7tKnT,True,False,2020-08-13
walking shoes,Pink,False,560,140,Pink,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy; sporty,False,ShoesLowcutHealth0,5775,sJbiGPfjohy3MRz9g,True,False,2020-08-13
walking shoes,Beige,False,560,140,Beige,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy; sporty,False,ShoesLowcutHealth1,10997,ZTWABEzco2pisNq3q,True,False,2020-08-13
walking shoes,Red,False,560,140,Red,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; outdoorsy; sporty,False,ShoesLowcutHealth2,10998,KWAceiwcGzkfNab4o,True,False,2020-08-13
water sandals,Pink,False,1040,260,Pink,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Cute,outdoorsy; comfy; vacation,False,ShoesSandalAqua0,5652,G7gjqcTKEpcbbNKJS,True,False,2020-08-13
water sandals,Navy blue,False,1040,260,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Cute,outdoorsy; comfy; vacation,False,ShoesSandalAqua1,10714,xZGwaMKKzuwBZifue,True,False,2020-08-13
water sandals,Red,False,1040,260,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,outdoorsy; comfy; vacation,False,ShoesSandalAqua2,10715,zE2ydSF3h8ZEQDoN6,True,False,2020-08-13
water sandals,Light blue,False,1040,260,Light blue,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,outdoorsy; comfy; vacation,False,ShoesSandalAqua3,10716,ThthTKiHz8qWwHmAc,True,False,2020-08-13
water sandals,Orange,False,1040,260,Orange,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,outdoorsy; comfy; vacation,False,ShoesSandalAqua4,10717,SKnxks78Mbearkot6,True,False,2020-08-13
water sandals,Purple,False,1040,260,Purple,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,outdoorsy; comfy; vacation,False,ShoesSandalAqua5,10718,eCfe52j6KebvShSxF,True,False,2020-08-13
water sandals,Green,False,1040,260,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,outdoorsy; comfy; vacation,False,ShoesSandalAqua6,10719,2pc8Ywv9ZgxzpfcCN,True,False,2020-08-13
water sandals,Yellow,False,1040,260,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,outdoorsy; comfy; vacation,False,ShoesSandalAqua7,10720,vkYy5oFc353orgyxa,True,False,2020-08-13
water shoes,Pink,False,900,225,Pink,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty; vacation,False,ShoesLowcutMarine0,5808,b3hXNNAFjYXNfYDNq,True,False,2020-08-13
water shoes,Light blue,False,900,225,Light blue,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty; vacation,False,ShoesLowcutMarine1,10177,ur4D7j8TfzytpkBRr,True,False,2020-08-13
water shoes,Orange,False,900,225,Orange,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty; vacation,False,ShoesLowcutMarine2,10271,vwQp84gqxvqxSGHpB,True,False,2020-08-13
water shoes,Green,False,900,225,Green,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty; vacation,False,ShoesLowcutMarine3,10272,k5X6gHQcJWkWB8ZAi,True,False,2020-08-13
water shoes,Navy blue,False,900,225,Blue,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty; vacation,False,ShoesLowcutMarine4,10273,JXymcRAWNMbDogEPA,True,False,2020-08-13
water shoes,Yellow,False,900,225,Yellow,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty; vacation,False,ShoesLowcutMarine5,10274,r9y8YdqpCCSFymCJx,True,False,2020-08-13
water shoes,Red,False,900,225,Red,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty; vacation,False,ShoesLowcutMarine6,10275,5Mt6LsY5NwhrwC8Ro,True,False,2020-08-13
water shoes,Black,False,900,225,Gray,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty; vacation,False,ShoesLowcutMarine7,10276,TZMXjppMESwhT2hZt,True,False,2020-08-13
water-egg shoes,None,True,,800,Light blue,Red,1x1,,Crafting,,All Year,False,1.1.0a,Active,fairy tale; party; theatrical,False,ShoesLowcutEggfish0,12460,CT5SYnidy4tF7xneW,False,False,2020-08-13
wedding pumps,,False,3000,750,White,White,1x1,,Wedding Season,,All Year,False,1.2.0,Elegant,fairy tale; formal; theatrical,False,ShoesLowcutJunepumps0,12495,ZXMfkX6hWrb3Bf4cJ,False,False,2020-08-13
wedding shoes,,False,3000,750,White,White,1x1,,Wedding Season,,All Year,False,1.2.0,Elegant,fairy tale; formal; theatrical,False,ShoesLowcutJuneshoes0,12496,j2RAxuwc7BvaMTicF,False,False,2020-08-13
wingtip shoes,Black & white,False,900,225,Black,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Elegant,everyday; formal; party; theatrical; work,False,ShoesLowcutWing0,5809,DjWLRAQtGePadCqZu,True,False,2020-08-13
wingtip shoes,Brown,False,900,225,Brown,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Elegant,everyday; formal; party; theatrical; work,False,ShoesLowcutWing1,11471,eXgKY3DCBPmo7eJ5y,True,False,2020-08-13
wingtip shoes,Greige,False,900,225,Gray,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Elegant,everyday; formal; party; theatrical; work,False,ShoesLowcutWing2,11472,P69MLRkggjw9LcDbY,True,False,2020-08-13
wingtip shoes,Green,False,900,225,Green,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; formal; party; theatrical; work,False,ShoesLowcutWing3,11473,875an6cBm4fer5mt9,True,False,2020-08-13
wingtip shoes,Gray,False,900,225,Gray,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; formal; party; theatrical; work,False,ShoesLowcutWing4,11474,7iADtoNeh8krcW6YN,True,False,2020-08-13
wingtip shoes,Berry red,False,900,225,Red,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; formal; party; theatrical; work,False,ShoesLowcutWing5,11475,zcGqNXjwrSPCmaadF,True,False,2020-08-13
wingtip shoes,Black,False,900,225,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Elegant,everyday; formal; party; theatrical; work,False,ShoesLowcutWing6,11476,9jhqxdBvQusYccJdf,True,False,2020-08-13
winklepickers,Red,False,910,227,Red,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,party; theatrical; work,False,ShoesLowcutPointedtoe0,5655,HSHgP2d5LZSoGynWh,True,False,2020-08-13
winklepickers,White,False,910,227,White,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,party; theatrical; work,False,ShoesLowcutPointedtoe1,11462,xTXhymN8bhf3HnQJE,True,False,2020-08-13
winklepickers,Black,False,910,227,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cool,party; theatrical; work,False,ShoesLowcutPointedtoe2,11463,QPCwCrLDkHPGKeDLY,True,False,2020-08-13
winklepickers,Blue,False,910,227,Blue,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,party; theatrical; work,False,ShoesLowcutPointedtoe3,11464,ag3yY4kAomB56hxtW,True,False,2020-08-13
wood-egg shoes,None,True,,800,Purple,Beige,1x1,,Crafting,,All Year,False,1.1.0a,Active,fairy tale; party; theatrical,False,ShoesLowcutEggforest0,12458,8ZgL3dbCk7dXrNite,False,False,2020-08-13
wooden clogs,Yellow,False,1300,325,Yellow,Red,1x1,,Kicks,,All Year,False,1.0.0,Elegant,everyday,False,ShoesLowcutClog0,5618,eupdqegxsCMDRLsAv,True,False,2020-08-13
wooden clogs,Blue,False,1300,325,Blue,Pink,1x1,,Kicks,,All Year,False,1.0.0,Elegant,everyday,False,ShoesLowcutClog1,10984,LmNCSiQxwsPrRqNc2,True,False,2020-08-13
wooden clogs,Red,False,1300,325,Red,Yellow,1x1,,Kicks,,All Year,False,1.0.0,Elegant,everyday,False,ShoesLowcutClog2,10985,brPp9ECXpN3EfhFPY,True,False,2020-08-13
wooden clogs,Green,False,1300,325,Green,Red,1x1,,Kicks,,All Year,False,1.0.0,Elegant,everyday,False,ShoesLowcutClog3,10986,96LeQLuLdHgEXyhSh,True,False,2020-08-13
wooden clogs,Brown,False,1300,325,Brown,Orange,1x1,,Kicks,,All Year,False,1.0.0,Elegant,everyday,False,ShoesLowcutClog4,10987,TjifkBrTMro68JHrf,True,False,2020-08-13
work boots,Red,False,1920,480,Red,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,outdoorsy; theatrical; work,False,ShoesHighcutWorkboots0,5541,JC86Q4fvPqrg6xzTT,True,False,2020-08-13
work boots,Purple,False,1920,480,Purple,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,outdoorsy; theatrical; work,False,ShoesHighcutWorkboots1,11244,t74L3o98zyuxzwB4d,True,False,2020-08-13
work boots,Pink,False,1920,480,Pink,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,outdoorsy; theatrical; work,False,ShoesHighcutWorkboots2,11245,jk3ExmQodg8c84doE,True,False,2020-08-13
work boots,Yellow,False,1920,480,Yellow,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,outdoorsy; theatrical; work,False,ShoesHighcutWorkboots3,11246,amC72rwkxxLrYy5vv,True,False,2020-08-13
work boots,White,False,1920,480,White,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Cool,outdoorsy; theatrical; work,False,ShoesHighcutWorkboots4,11247,5m2NP7dcLbtght3Zq,True,False,2020-08-13
work boots,Blue,False,1920,480,Blue,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,outdoorsy; theatrical; work,False,ShoesHighcutWorkboots5,11248,HWEKSWZAjZJdbfxvr,True,False,2020-08-13
work boots,Green,False,1920,480,Green,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,outdoorsy; theatrical; work,False,ShoesHighcutWorkboots6,11249,CxP7jSJTTyeYwyBQs,True,False,2020-08-13
work boots,Gray,False,1920,480,Gray,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Cool,outdoorsy; theatrical; work,False,ShoesHighcutWorkboots7,11250,7CcCC33Hs28yeZsE4,True,False,2020-08-13
wrestling shoes,Red,False,1080,270,Red,White,1x1,,Kicks,,All Year,False,1.0.0,Active,sporty; work,False,ShoesKneeRing0,5668,yAfdmgXZ2jHaPGwdC,True,False,2020-08-13
wrestling shoes,Blue,False,1080,270,Blue,White,1x1,,Kicks,,All Year,False,1.0.0,Active,sporty; work,False,ShoesKneeRing1,10256,soxSEJioRf2gpa3Sz,True,False,2020-08-13
wrestling shoes,Green,False,1080,270,Green,White,1x1,,Kicks,,All Year,False,1.0.0,Active,sporty; work,False,ShoesKneeRing2,10257,5aADX4xErrreMqNLc,True,False,2020-08-13
wrestling shoes,Pink,False,1080,270,Pink,White,1x1,,Kicks,,All Year,False,1.0.0,Active,sporty; work,False,ShoesKneeRing3,10258,DibQyHP3eMLwvLuoj,True,False,2020-08-13
wrestling shoes,Black,False,1080,270,Black,White,1x1,,Kicks,,All Year,False,1.0.0,Active,sporty; work,False,ShoesKneeRing4,10259,AH4NE2FJGLZC8gMtg,True,False,2020-08-13
wrestling shoes,Yellow,False,1080,270,Yellow,White,1x1,,Kicks,,All Year,False,1.0.0,Active,sporty; work,False,ShoesKneeRing5,10260,FfBwW5d5L8tzyW6Dj,True,False,2020-08-13
zap boots,White,False,2640,660,White,Red,1x1,,Kicks,,All Year,False,1.0.0,Active,fairy tale; theatrical; work,False,ShoesKneeHeroWhite,5624,8rjzx96Avdzbq7hFv,True,False,2020-08-13
zori,Black,False,4300,1075,Red,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; formal; party,False,ShoesSandalZori0,4734,3R4cnGLLNWRcKDekf,True,False,2020-08-13
zori,Gold,False,4300,1075,Yellow,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; formal; party,False,ShoesSandalZori1,10969,FQetz9ANMJo6q6YMd,True,False,2020-08-13
zori,Pink,False,4300,1075,Pink,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Elegant,everyday; formal; party,False,ShoesSandalZori2,10970,3bC5rzWARy28xor2p,True,False,2020-08-13
